DEPT,GR,RT,RHO,NPHI
3516.82115,78.2439,0.9686,2.1389,0.45
3517.2606,80.3525,0.9653,2.1358,0.47
3517.70005,81.4916,0.962,2.1312,0.5
3518.1395,81.0663,0.9587,2.1288,0.51
3518.57895,79.6257,0.9554,2.133,0.49
3519.0184,78.6392,0.9529,2.1379,0.47
3519.4578500000002,79.0027,0.9532,2.141,0.46
3519.8973,80.4121,0.9547,2.1401,0.47
3520.33675,81.3053,0.9561,2.1371,0.49
3520.7762000000002,81.2484,0.9576,2.1386,0.5
3521.21565,78.6462,0.9591,2.1425,0.49
3521.6551,76.0437,0.9605,2.1464,0.49
3522.0945500000003,74.363,0.9664,2.1524,0.51
3522.534,73.2698,0.9733,2.1609,0.5
3522.97345,72.454,0.9803,2.1677,0.48
3523.4129000000003,72.4257,0.9872,2.165,0.47
3523.85235,72.0034,0.9943,2.1624,0.48
3524.2918,71.7191,1.0013,2.1637,0.5
3524.7312500000003,70.9103,1.0007,2.1668,0.51
3525.1707,69.5634,1.0001,2.1692,0.52
3525.61015,68.2145,0.9995,2.168,0.52
3526.0496000000003,67.6629,0.9989,2.1655,0.5
3526.48905,67.8835,0.9901,2.1697,0.5
3526.9285,68.7434,0.9777,2.1761,0.5
3527.3679500000003,70.006,0.9654,2.183,0.49
3527.8074,71.5697,0.9533,2.1871,0.47
3528.24685,74.4804,0.9607,2.1871,0.46
3528.6863000000003,77.7778,0.9866,2.1902,0.47
3529.12575,79.5674,1.0132,2.197,0.48
3529.5652,72.8751,1.0406,2.2061,0.5
3530.00465,73.4592,1.0506,2.2108,0.51
3530.4441,74.3424,1.0535,2.2065,0.52
3530.88355,73.4758,1.0563,2.2028,0.52
3531.323,71.4892,1.0592,2.2106,0.51
3531.76245,68.4983,1.0621,2.2244,0.5
3532.2019,66.0931,1.0649,2.2332,0.49
3532.64135,64.7153,1.0678,2.2312,0.5
3533.0808,65.1514,1.0707,2.2263,0.5
3533.52025,67.0653,1.0736,2.2263,0.5
3533.9597,68.9428,1.0765,2.2315,0.5
3534.39915,70.1309,1.0795,2.2318,0.49
3534.8386,71.8434,1.0824,2.2268,0.49
3535.27805,74.2605,1.0853,2.2194,0.49
3535.7175,76.6776,1.0883,2.2195,0.48
3536.15695,78.3214,1.0912,2.2242,0.47
3536.5964,77.6676,1.0942,2.2304,0.49
3537.03585,75.2911,1.0933,2.2305,0.51
3537.4753,72.5919,1.1058,2.2271,0.51
3537.91475,71.084,1.1049,2.2261,0.5
3538.3542,71.2846,1.1013,2.2308,0.47
3538.79365,72.4374,1.0957,2.2378,0.45
3539.2331,74.9089,1.0902,2.2378,0.46
3539.6725500000002,76.4457,1.0846,2.2378,0.47
3540.112,75.5415,1.0792,2.2378,0.48
3540.55145,75.2704,1.0737,2.2364,0.48
3540.9909000000002,76.0254,1.0683,2.2324,0.47
3541.43035,79.6778,1.0629,2.2263,0.47
3541.8698,82.6883,1.0575,2.2257,0.46
3542.3092500000002,82.4938,1.0579,2.228,0.46
3542.7487,81.1269,1.0586,2.2322,0.47
3543.18815,80.2342,1.0593,2.2309,0.48
3543.6276000000003,80.0016,1.06,2.2237,0.48
3544.06705,79.7828,1.0607,2.2151,0.46
3544.5065,78.9649,1.0615,2.2157,0.44
3544.9459500000003,78.9474,1.0622,2.2218,0.45
3545.3854,79.1454,1.0629,2.2291,0.47
3545.82485,79.7368,1.067,2.2309,0.48
3546.2643000000003,79.4542,1.0746,2.226,0.49
3546.70375,78.9126,1.0737,2.2159,0.49
3547.1432,76.9015,1.0717,2.2136,0.48
3547.5826500000003,74.6794,1.0676,2.215,0.47
3548.0221,72.619,1.0635,2.2149,0.46
3548.46155,73.7564,1.0595,2.2176,0.47
3548.9010000000003,75.3839,1.0688,2.2255,0.49
3549.34045,76.9474,1.0526,2.2408,0.5
3549.7799,76.6737,1.0368,2.2412,0.49
3550.21935,76.4,1.0211,2.2284,0.47
3550.6588,76.1842,1.0058,2.2156,0.46
3551.09825,76.1842,1.0049,2.2049,0.47
3551.5377,77.7288,1.0138,2.2016,0.48
3551.97715,79.6313,1.0227,2.2019,0.48
3552.4166,81.2475,1.0317,2.2059,0.47
3552.85605,80.9211,1.0358,2.2128,0.48
3553.2955,79.3921,1.0355,2.2129,0.49
3553.73495,77.7415,1.0352,2.2089,0.49
3554.1744,77.5776,1.0349,2.2056,0.47
3554.61385,78.8452,1.0345,2.2051,0.43
3555.0533,78.8513,1.0342,2.2065,0.41
3555.49275,77.3318,1.0339,2.2064,0.41
3555.9322,75.5813,1.0336,2.2053,0.43
3556.37165,76.0963,1.0332,2.203,0.44
3556.8111,77.4246,1.0329,2.2014,0.45
3557.25055,77.0237,1.0326,2.1991,0.45
3557.69,77.2097,1.0283,2.1935,0.44
3558.12945,78.7484,1.0147,2.1876,0.42
3558.5689,78.8731,1.0013,2.1827,0.41
3559.00835,77.2425,0.9881,2.1817,0.41
3559.4478,76.9868,0.975,2.1875,0.43
3559.88725,81.0954,0.9622,2.1962,0.44
3560.3267,84.5717,0.9494,2.2001,0.46
3560.76615,86.5588,0.9369,2.1993,0.47
3561.2056000000002,87.7011,0.9295,2.1975,0.47
3561.64505,87.6589,0.9255,2.1992,0.46
3562.0845,85.4628,0.9216,2.2029,0.45
3562.5239500000002,82.1722,0.9176,2.2015,0.44
3562.9634,79.3615,0.9137,2.1978,0.44
3563.40285,77.8064,0.9098,2.1999,0.47
3563.8423000000003,76.3421,0.9059,2.2111,0.49
3564.28175,75.616,0.9021,2.2171,0.5
3564.7212,73.8834,0.8982,2.2206,0.5
3565.1606500000003,71.5299,0.8944,2.222,0.49
3565.6001,71.6443,0.9088,2.2237,0.49
3566.03955,74.135,0.9297,2.2232,0.49
3566.4790000000003,76.2424,0.9511,2.2177,0.49
3566.91845,76.9879,0.973,2.213,0.48
3567.3579,76.4967,0.9953,2.2178,0.49
3567.7973500000003,76.1292,1.0182,2.2338,0.49
3568.2368,75.8886,1.0341,2.2498,0.5
3568.67625,76.469,1.0295,2.2556,0.5
3569.1157000000003,77.0494,1.025,2.247,0.51
3569.55515,78.0939,1.0204,2.2344,0.51
3569.9946,78.9788,1.0159,2.2294,0.5
3570.4340500000003,77.7215,1.0114,2.2281,0.49
3570.8735,74.6434,1.007,2.2229,0.46
3571.31295,71.3437,1.0025,2.2133,0.46
3571.7524,69.0118,0.9981,2.208,0.46
3572.19185,68.8318,0.9941,2.2096,0.47
3572.6313,70.3011,0.9973,2.2118,0.48
3573.07075,71.0816,1.0008,2.2043,0.47
3573.5102,69.8892,1.0044,2.1968,0.47
3573.94965,68.0612,1.0079,2.195,0.47
3574.3891,67.457,1.0115,2.1966,0.48
3574.82855,71.1116,1.015,2.1987,0.48
3575.268,74.786,1.0186,2.2002,0.47
3575.70745,74.6747,1.0141,2.1956,0.47
3576.1469,71.1449,0.991,2.1882,0.47
3576.58635,68.0129,0.9684,2.1799,0.47
3577.0258,69.0244,0.9463,2.1761,0.46
3577.46525,73.5042,0.9335,2.1738,0.44
3577.9047,74.2147,0.9327,2.1725,0.43
3578.34415,72.1359,0.9339,2.1711,0.43
3578.7836,69.5667,0.945,2.1743,0.45
3579.22305,69.3381,0.9563,2.1817,0.48
3579.6625,71.4677,0.9676,2.1903,0.5
3580.10195,72.8161,0.9792,2.195,0.5
3580.5414,74.3853,0.9908,2.1942,0.48
3580.98085,75.0,1.0026,2.1853,0.46
3581.4203,75.3943,1.0145,2.1705,0.47
3581.85975,75.7885,1.0205,2.1581,0.48
3582.2992,75.5301,1.0197,2.15,0.49
3582.7386500000002,75.3941,1.0188,2.1528,0.48
3583.1781,75.394,1.018,2.1613,0.46
3583.61755,75.0,1.0171,2.1657,0.46
3584.0570000000002,74.1411,1.0163,2.1651,0.46
3584.49645,72.6474,1.0154,2.1693,0.45
3584.9359,72.644,1.0146,2.1799,0.45
3585.3753500000003,74.1958,1.0137,2.191,0.47
3585.8148,75.1834,1.0128,2.2016,0.49
3586.25425,77.6803,1.012,2.2129,0.5
3586.6937000000003,78.9344,1.0111,2.2179,0.49
3587.13315,78.5238,1.011,2.2148,0.47
3587.5726,75.5448,1.0083,2.2042,0.46
3588.0120500000003,74.3164,0.9983,2.1932,0.46
3588.4515,73.3901,0.9884,2.1871,0.47
3588.89095,72.4619,0.9785,2.1824,0.49
3589.3304000000003,70.2505,0.9688,2.1763,0.49
3589.76985,68.482,0.9567,2.1712,0.48
3590.2093,69.8099,0.9408,2.1707,0.46
3590.6487500000003,72.3167,0.9252,2.1803,0.45
3591.0882,75.7812,0.9099,2.1896,0.44
3591.52765,78.8959,0.8948,2.1966,0.43
3591.9671000000003,78.0919,0.8842,2.1965,0.43
3592.40655,75.9515,0.8842,2.1934,0.42
3592.846,75.9332,0.8842,2.1913,0.43
3593.28545,76.7823,0.8842,2.1907,0.43
3593.7249,75.6509,0.8927,2.1981,0.44
3594.16435,73.5536,0.9045,2.2088,0.46
3594.6038,74.4177,0.9165,2.2149,0.48
3595.04325,78.2553,0.9286,2.2112,0.47
3595.4827,81.156,0.9409,2.2005,0.45
3595.92215,79.1862,0.9533,2.1888,0.44
3596.3616,75.1024,0.9659,2.1853,0.44
3596.80105,71.2564,0.9745,2.1858,0.45
3597.2405,68.3849,0.9799,2.1859,0.46
3597.67995,68.0818,0.9854,2.1846,0.47
3598.1194,70.4593,0.9908,2.1812,0.48
3598.55885,73.0367,0.9963,2.1768,0.48
3598.9983,73.4293,1.0018,2.1765,0.47
3599.43775,72.0913,1.0074,2.1812,0.49
3599.8772,70.2959,1.0174,2.1873,0.5
3600.31665,70.4688,1.0085,2.1956,0.48
3600.7561,72.2188,0.9997,2.2017,0.45
3601.19555,72.9995,0.9942,2.2036,0.45
3601.635,72.5854,0.9938,2.1984,0.45
3602.07445,71.0126,0.9935,2.1931,0.46
3602.5139,69.4299,0.9811,2.1931,0.48
3602.9533500000002,69.4182,0.9466,2.193,0.49
3603.3928,69.0138,0.8857,2.1916,0.5
3603.83225,70.4555,0.8109,2.1837,0.49
3604.2717000000002,72.5953,0.7424,2.1757,0.47
3604.71115,74.0851,0.6857,2.1663,0.46
3605.1506,73.5996,0.6725,2.1531,0.46
3605.5900500000002,71.0058,0.66,2.1398,0.46
3606.0295,69.3364,0.6488,2.1384,0.48
3606.46895,68.9319,0.646,2.1465,0.48
3606.9084000000003,68.9202,0.7199,2.1585,0.48
3607.34785,68.9085,0.8417,2.1631,0.48
3607.7873,70.2357,0.9223,2.1611,0.49
3608.2267500000003,72.3806,1.0067,2.1611,0.5
3608.6662,73.4284,1.0252,2.1598,0.49
3609.10565,71.234,1.0218,2.1552,0.47
3609.5451000000003,67.8561,1.0184,2.1506,0.47
3609.98455,65.3022,1.015,2.1499,0.48
3610.424,65.2904,1.0117,2.148,0.49
3610.8634500000003,67.6938,1.0083,2.1406,0.48
3611.3029,69.472,1.005,2.1362,0.46
3611.74235,70.756,1.0017,2.1402,0.44
3612.1818000000003,70.7442,0.9984,2.1464,0.44
3612.62125,71.6755,0.9822,2.1539,0.47
3613.0607,74.2253,0.9663,2.1575,0.51
3613.50015,76.8926,0.9507,2.1658,0.52
3613.9396,77.6299,0.9375,2.1793,0.53
3614.37905,76.9278,0.9258,2.1957,0.51
3614.8185,75.6167,0.9265,2.219,0.48
3615.25795,73.1166,0.9279,2.2802,0.45
3615.6974,70.368,0.9293,2.3905,0.42
3616.13685,70.2437,0.9308,2.434,0.42
3616.5763,73.5854,0.9322,2.3477,0.44
3617.01575,78.1273,0.9336,2.2457,0.46
3617.4552,82.2493,0.9342,2.1711,0.48
3617.89465,82.411,0.9319,2.1443,0.5
3618.3341,79.494,0.9296,2.1378,0.49
3618.77355,75.2864,0.9274,2.1435,0.47
3619.213,75.6495,0.9251,2.1486,0.48
3619.65245,76.6294,0.9229,2.1522,0.49
3620.0919,78.3945,0.9197,2.1539,0.48
3620.53135,77.6161,0.9146,2.1527,0.48
3620.9708,75.1921,0.9095,2.148,0.51
3621.41025,71.9949,0.9045,2.1443,0.52
3621.8497,67.475,0.8994,2.1437,0.52
3622.28915,64.5812,0.8944,2.1488,0.51
3622.7286,65.8471,0.8894,2.156,0.51
3623.16805,69.4875,0.8857,2.1706,0.5
3623.6075,72.2183,0.8854,2.181,0.49
3624.04695,74.5626,0.885,2.1784,0.48
3624.4864000000002,76.6799,0.905,2.1717,0.48
3624.92585,77.8973,0.9195,2.1622,0.48
3625.3653,77.8858,0.9234,2.1534,0.48
3625.8047500000002,76.2894,0.9273,2.1461,0.48
3626.2442,75.4852,0.9313,2.1465,0.48
3626.68365,75.4736,0.9352,2.1464,0.47
3627.1231000000002,76.022,0.9461,2.1463,0.46
3627.56255,76.2429,0.9505,2.1512,0.46
3628.002,75.2431,0.9548,2.1632,0.48
3628.4414500000003,74.6371,0.9592,2.1668,0.49
3628.8809,75.2638,0.9637,2.1686,0.5
3629.32035,76.6601,0.9681,2.1687,0.5
3629.7598000000003,78.8336,0.9726,2.1642,0.5
3630.19925,80.8914,0.977,2.1529,0.49
3630.6387,81.2492,0.9815,2.1455,0.49
3631.0781500000003,81.0571,0.9861,2.1466,0.5
3631.5176,80.7748,0.9847,2.1541,0.5
3631.95705,80.7359,0.9818,2.1571,0.49
3632.3965000000003,80.697,0.9789,2.1518,0.48
3632.83595,80.9226,0.9761,2.1431,0.48
3633.2754,80.6885,0.9732,2.1429,0.48
3633.7148500000003,79.3867,0.9703,2.1492,0.49
3634.1543,77.2138,0.9675,2.1562,0.5
3634.59375,76.2225,0.9646,2.1522,0.49
3635.0332,77.7767,0.9618,2.1422,0.48
3635.47265,79.0055,0.959,2.134,0.49
3635.9121,77.9305,0.9562,2.1358,0.49
3636.35155,75.9677,0.9534,2.1397,0.49
3636.791,73.8767,0.9505,2.1409,0.48
3637.23045,75.89,0.9478,2.1411,0.49
3637.6699,78.481,0.945,2.1463,0.5
3638.10935,79.0483,0.9422,2.1536,0.5
3638.5488,75.345,0.9397,2.1533,0.51
3638.98825,72.4793,0.9367,2.1462,0.49
3639.4277,70.9853,0.9333,2.1381,0.48
3639.86715,71.1877,0.9299,2.1349,0.48
3640.3066,71.1141,0.9265,2.1328,0.49
3640.74605,70.8152,0.9231,2.1299,0.49
3641.1855,71.9102,0.9198,2.1333,0.46
3641.62495,74.7086,0.9164,2.1432,0.45
3642.0644,78.2483,0.9131,2.1459,0.44
3642.50385,81.234,0.9097,2.1345,0.45
3642.9433,81.8996,0.9064,2.1256,0.45
3643.38275,80.3643,0.9038,2.1292,0.45
3643.8222,77.1678,0.9015,2.1409,0.47
3644.26165,74.8992,0.8992,2.1596,0.49
3644.7011,74.4167,0.8969,2.1754,0.5
3645.14055,75.2096,0.8946,2.1907,0.49
3645.58,76.4048,0.8923,2.2055,0.47
3646.0194500000002,75.6215,0.89,2.2182,0.45
3646.4589,74.8406,0.8879,2.2347,0.45
3646.89835,75.7115,0.8874,2.2452,0.46
3647.3378000000002,77.5189,0.8932,2.2506,0.46
3647.77725,78.422,0.905,2.2467,0.45
3648.2167,76.4919,0.9201,2.2368,0.45
3648.6561500000003,75.2747,0.9354,2.2199,0.46
3649.0956,75.2723,0.9509,2.1995,0.47
3649.53505,74.6047,0.9667,2.1796,0.47
3649.9745000000003,74.1209,0.9827,2.1768,0.47
3650.41395,74.8374,0.9944,2.1855,0.46
3650.8534,76.2459,1.0029,2.1965,0.46
3651.2928500000003,77.6941,1.0115,2.2052,0.46
3651.7323,76.717,1.0135,2.2052,0.47
3652.17175,74.4022,1.011,2.2038,0.5
3652.6112000000003,71.9122,1.0074,2.2049,0.51
3653.05065,71.822,1.0039,2.2131,0.52
3653.4901,74.0158,1.001,2.2217,0.51
3653.9295500000003,76.0702,0.9987,2.2276,0.48
3654.369,78.1115,0.9917,2.2285,0.45
3654.80845,79.7307,1.0009,2.2275,0.44
3655.2479000000003,78.2011,1.0008,2.2295,0.44
3655.68735,75.1839,1.0008,2.234,0.43
3656.1268,73.7373,1.0017,2.233,0.42
3656.56625,74.6325,1.0021,2.2229,0.42
3657.0057,76.0234,1.0068,2.2116,0.45
3657.44515,76.3808,1.0115,2.2053,0.48
3657.8846,75.6382,1.0162,2.2046,0.49
3658.32405,74.7245,1.0209,2.2045,0.47
3658.7635,75.6553,1.025,2.2045,0.46
3659.20295,78.4668,0.9957,2.2007,0.46
3659.6424,81.3443,0.9603,2.1901,0.47
3660.08185,80.0535,0.9262,2.1768,0.46
3660.5213,76.0159,0.8933,2.1728,0.44
3660.96075,72.808,0.8615,2.1785,0.42
3661.4002,70.6657,0.827,2.1835,0.43
3661.83965,70.4917,0.7529,2.1908,0.45
3662.2791,71.8605,0.6854,2.1956,0.46
3662.71855,73.1789,0.5973,2.1934,0.47
3663.158,73.1262,0.5067,2.1884,0.47
3663.59745,72.6951,0.4299,2.1838,0.48
3664.0369,72.264,0.3959,2.1891,0.48
3664.47635,71.8574,0.3695,2.1984,0.47
3664.9158,73.0426,0.3767,2.205,0.45
3665.35525,74.6033,0.405,2.2048,0.44
3665.7947,76.1938,0.5,2.2042,0.44
3666.23415,76.1937,0.621,2.2036,0.44
3666.6736,76.776,0.7512,2.2081,0.44
3667.11305,78.1616,0.8441,2.2146,0.42
3667.5525000000002,78.9778,0.9019,2.2198,0.43
3667.99195,77.8035,0.9269,2.2263,0.45
3668.4314,75.4166,0.9526,2.2289,0.48
3668.8708500000002,73.0264,0.9789,2.2264,0.48
3669.3103,73.2931,1.006,2.2224,0.46
3669.74975,75.7829,1.0363,2.2122,0.46
3670.1892000000003,78.4447,1.0618,2.1985,0.47
3670.62865,79.7699,1.0612,2.1856,0.49
3671.0681,79.1991,1.0603,2.1872,0.49
3671.5075500000003,77.9083,1.0594,2.1951,0.48
3671.947,76.6203,1.0585,2.1997,0.46
3672.38645,75.365,1.0576,2.1937,0.45
3672.8259000000003,75.0,1.0567,2.182,0.46
3673.26535,75.3972,1.0558,2.1708,0.48
3673.7048,75.7944,1.0549,2.1654,0.48
3674.1442500000003,77.742,1.0539,2.1645,0.48
3674.5837,81.3565,1.053,2.1679,0.47
3675.02315,84.7545,1.0521,2.1705,0.47
3675.4626000000003,86.4565,1.0512,2.1718,0.47
3675.90205,82.7084,1.0503,2.1686,0.47
3676.3415,78.6184,1.0494,2.1666,0.47
3676.7809500000003,75.3323,1.0485,2.1687,0.47
3677.2204,72.3521,1.0609,2.1716,0.48
3677.65985,71.3223,1.0608,2.1704,0.49
3678.0993,71.0589,1.0476,2.165,0.49
3678.53875,71.4533,1.0195,2.1602,0.49
3678.9782,72.3884,1.0221,2.1604,0.48
3679.41765,72.9919,1.0233,2.1639,0.46
3679.8571,74.7197,1.0245,2.1626,0.44
3680.29655,75.7931,1.0257,2.1555,0.43
3680.736,76.7697,1.0268,2.1531,0.44
3681.17545,77.3789,1.028,2.163,0.45
3681.6149,76.7191,1.0292,2.1767,0.46
3682.05435,74.6738,1.0304,2.177,0.46
3682.4938,73.0309,1.0316,2.1697,0.47
3682.93325,72.839,1.0318,2.1631,0.47
3683.3727,73.6614,1.0316,2.1644,0.47
3683.81215,74.1782,1.0313,2.1644,0.49
3684.2516,75.0017,1.031,2.1631,0.51
3684.69105,76.4124,1.0307,2.1598,0.51
3685.1305,77.3766,1.0304,2.1578,0.51
3685.56995,73.7371,1.0301,2.1578,0.5
3686.0094,70.2771,1.0299,2.1591,0.49
3686.44885,70.0203,1.0296,2.1604,0.49
3686.8883,72.5396,1.0293,2.1603,0.48
3687.32775,75.7724,1.029,2.157,0.48
3687.7672000000002,78.9937,1.0287,2.1523,0.48
3688.20665,81.7288,1.0285,2.147,0.49
3688.6461,80.7661,1.0282,2.1456,0.48
3689.0855500000002,76.6906,1.0279,2.1439,0.47
3689.525,72.8317,1.0276,2.141,0.47
3689.96445,73.137,1.0273,2.1389,0.47
3690.4039000000002,75.1808,1.0271,2.1389,0.48
3690.84335,76.5822,1.0268,2.1394,0.48
3691.2828,78.409,1.0265,2.1429,0.48
3691.7222500000003,79.3502,1.0119,2.1444,0.48
3692.1617,77.6952,0.997,2.1461,0.46
3692.60115,75.0593,0.9823,2.1452,0.47
3693.0406000000003,74.4157,0.9678,2.1437,0.48
3693.48005,75.4316,0.9535,2.1411,0.49
3693.9195,76.1858,0.9395,2.1363,0.49
3694.3589500000003,75.7904,0.9256,2.1275,0.49
3694.7984,73.4263,0.9257,2.12,0.49
3695.23785,72.3841,0.9313,2.1167,0.49
3695.6773000000003,72.6199,0.9375,2.1203,0.48
3696.11675,71.8501,0.9438,2.1263,0.47
3696.5562,68.8604,0.9501,2.1261,0.47
3696.9956500000003,64.7207,0.9565,2.1221,0.48
3697.4351,61.1501,0.9504,2.1207,0.49
3697.87455,61.8006,0.9495,2.1208,0.48
3698.314,65.1922,0.9491,2.1182,0.47
3698.75345,68.0435,0.9487,2.1129,0.47
3699.1929,68.4797,0.9465,2.1157,0.5
3699.63235,67.0686,0.9437,2.1204,0.5
3700.0718,67.105,0.9408,2.1183,0.5
3700.51125,67.9984,0.938,2.1183,0.47
3700.9507,69.7352,0.9351,2.1291,0.48
3701.39015,72.8446,0.9344,2.141,0.5
3701.8296,75.7064,0.9346,2.1422,0.51
3702.26905,78.0944,0.9348,2.1351,0.51
3702.7085,78.2156,0.935,2.1306,0.5
3703.14795,78.5902,0.9352,2.1326,0.48
3703.5874,78.7294,0.9354,2.1359,0.48
3704.02685,79.3405,0.9356,2.136,0.48
3704.4663,80.6083,0.9359,2.1278,0.49
3704.90575,81.294,0.9361,2.1187,0.49
3705.3452,79.0573,0.9363,2.1165,0.5
3705.78465,75.4716,0.9365,2.1247,0.5
3706.2241,71.6395,0.9367,2.1312,0.5
3706.66355,69.4441,0.9369,2.1302,0.5
3707.103,70.1843,0.9371,2.124,0.5
3707.54245,71.3863,0.9373,2.1146,0.51
3707.9819,70.3292,0.9376,2.1132,0.51
3708.42135,66.7196,0.9378,2.1179,0.51
3708.8608,64.1798,0.9374,2.1213,0.5
3709.3002500000002,64.8493,0.9357,2.1237,0.5
3709.7397,67.3999,0.934,2.1296,0.48
3710.17915,70.386,0.9323,2.1356,0.48
3710.6186000000002,72.943,0.9307,2.1396,0.49
3711.05805,75.2785,0.929,2.1396,0.51
3711.4975,76.8391,0.9273,2.1383,0.5
3711.9369500000003,77.1817,0.9257,2.137,0.5
3712.3764,75.1939,0.924,2.137,0.5
3712.81585,72.7684,0.9224,2.1386,0.5
3713.2553000000003,70.669,0.9207,2.1397,0.5
3713.69475,69.6425,0.9191,2.1411,0.5
3714.1342,67.8242,0.9174,2.141,0.5
3714.5736500000003,66.8854,0.9158,2.1367,0.49
3715.0131,67.5739,0.9141,2.1333,0.47
3715.45255,69.3472,0.9125,2.1286,0.47
3715.8920000000003,70.7522,0.9109,2.1239,0.46
3716.33145,71.2887,0.9092,2.1199,0.47
3716.7709,71.8479,0.9196,2.1173,0.49
3717.2103500000003,72.4071,0.93,2.1147,0.51
3717.6498,74.6135,0.9405,2.1147,0.51
3718.08925,77.4464,0.9512,2.1199,0.51
3718.5287000000003,78.2138,0.9619,2.1289,0.51
3718.96815,76.6547,0.9728,2.1361,0.51
3719.4076,75.2534,0.9856,2.1384,0.51
3719.84705,74.2663,0.9816,2.1393,0.51
3720.2865,71.5236,0.9777,2.1387,0.51
