DEPT,GR,RT,RHO,NPHI
3215.4100000000003,,,,0.4372
3215.7914,84.7524,1.4897,,0.4183
3216.1728000000003,86.4066,1.5172,,0.4277
3216.5542,87.9999,1.5411,,0.4092
3216.9356000000002,85.7939,1.5633,,0.3958
3217.317,82.2772,1.5722,,0.4013
3217.6984,79.447,1.5774,,0.4111
3218.0798,77.7183,1.5774,,0.4246
3218.4612,76.7817,1.5768,,0.4394
3218.8426,78.4214,1.5761,,0.455
3219.224,80.5044,1.5755,,0.4677
3219.6054,81.3472,1.5748,,0.4714
3219.9868,81.2984,1.5742,,0.4608
3220.3682,81.2343,1.5735,,0.4643
3220.7496,81.2092,1.5747,,0.4643
3221.1310000000003,81.8265,1.579,,0.4459
3221.5124,83.0277,1.5849,,0.407
3221.8938000000003,82.0898,1.6,,0.3868
3222.2752,80.2662,1.615,,0.3693
3222.6566000000003,78.3371,1.6295,,0.3566
3223.038,78.6259,1.643,,0.3648
3223.4194,83.216,1.6549,,0.3857
3223.8008,86.0206,1.6639,,0.401
3224.1822,84.2343,1.6717,,0.4008
3224.5636,82.7094,1.6788,,0.3955
3224.945,81.1721,1.6832,,0.394
3225.3264,79.8045,1.6827,,0.3878
3225.7078,78.4661,1.6797,,0.38
3226.0892,76.3512,1.6724,,0.3713
3226.4706,73.602,1.657,,0.3758
3226.8520000000003,72.4251,1.64,,0.3826
3227.2334,73.2133,1.6227,,0.3918
3227.6148000000003,75.5639,1.6057,,0.4038
3227.9962,78.2047,1.5856,,0.4289
3228.3776000000003,78.1141,1.5656,,0.4224
3228.759,76.8379,1.545,,0.4174
3229.1404,77.643,1.5288,,0.4258
3229.5218,78.8082,1.5117,,0.4433
3229.9032,79.7056,1.4938,,0.4614
3230.2846,78.5614,1.4759,,0.4637
3230.666,79.0894,1.4622,,0.4532
3231.0474,80.4434,1.4529,,0.4402
3231.4288,78.531,1.4469,,0.4429
3231.8102,76.0558,1.4423,,0.4681
3232.1916,74.0058,1.4362,,0.488
3232.5730000000003,73.0596,1.432,,0.4694
3232.9544,72.8566,1.4281,,0.4845
3233.3358000000003,74.1537,1.4223,,0.496
3233.7172,77.1452,1.4151,,0.4895
3234.0986000000003,82.3806,1.402,,0.4644
3234.48,81.6521,1.3892,,0.4333
3234.8614000000002,80.5869,1.3782,,0.4024
3235.2428,80.095,1.3756,,0.4018
3235.6242,81.5439,1.3775,,0.4114
3236.0056,82.6868,1.3888,,0.4215
3236.387,82.918,1.4118,,0.4239
3236.7684,80.8282,1.4436,,0.4177
3237.1498,78.8707,1.4757,,0.4124
3237.5312,78.0243,1.5045,,0.4155
3237.9126,78.9069,1.5274,,0.4224
3238.2940000000003,78.9389,1.5442,,0.4332
3238.6754,78.2139,1.5539,,0.4414
3239.0568000000003,77.6575,1.5608,,0.4346
3239.4382,76.9433,1.5706,,0.4403
3239.8196000000003,76.1216,1.579,,0.4285
3240.201,75.8633,1.5863,,0.4128
3240.5824000000002,76.4133,1.5955,,0.4031
3240.9638,79.0614,1.6037,,0.3989
3241.3452,82.4462,1.6128,,0.3978
3241.7266,81.4695,1.6208,,0.3994
3242.108,80.1351,1.6282,,0.4012
3242.4894,78.9197,1.6318,,0.4013
3242.8708,77.7638,1.6354,,0.4008
3243.2522,76.6516,1.6386,,0.4026
3243.6336,75.4091,1.6398,,0.4113
3244.0150000000003,74.4828,1.6399,,0.4261
3244.3964,74.2514,1.6396,,0.4393
3244.7778000000003,74.8911,1.6391,,0.4525
3245.1592,75.9364,1.6384,,0.4541
3245.5406000000003,77.7411,1.632,,0.4576
3245.922,79.0265,1.6232,,0.4639
3246.3034000000002,79.4033,1.6134,,0.4734
3246.6848,80.9056,1.6026,,0.4763
3247.0662,81.1494,1.5913,,0.4677
3247.4476,79.3032,1.5822,,0.4546
3247.829,78.0423,1.5815,,0.453
3248.2104,77.492,1.5808,,0.4509
3248.5918,78.8413,1.5878,,0.4454
3248.9732,81.2329,1.6004,,0.4342
3249.3546,83.7099,1.6156,,0.4228
3249.7360000000003,85.633,1.6296,,0.411
3250.1174,85.859,1.6393,,0.4001
3250.4988000000003,85.3206,1.6453,,0.3872
3250.8802,84.4005,1.6455,,0.4015
3251.2616000000003,82.2478,1.6433,,0.4236
3251.643,79.5741,1.6354,,0.44
