DEPT,GR,RT,RHO,NPHI
3144.5480000000002,82.3918,,1.7595,0.4924
3144.9707399999998,74.519,,1.6737,0.5294
3145.39346,67.3172,,1.5113,0.5664
3145.81616,62.9696,,1.2947,0.5976
3146.23884,62.3162,,1.2479,0.6757
3146.6615,65.5394,,1.2897,0.6797
3147.0841399999995,67.1111,,1.3355,0.6654
3147.5067599999998,67.7774,,1.3772,0.642
3147.9293599999996,67.0282,,1.315,0.6333
3148.35194,66.3033,,1.2582,0.6218
3148.7745,65.8987,,1.2148,0.6132
3149.1970399999996,66.4553,,1.2371,0.5568
3149.6195599999996,70.1926,,1.5024,0.5224
3150.0420599999998,76.025,,1.5614,0.4858
3150.46454,82.3376,,1.6202,0.4454
3150.887,87.8012,,1.7774,0.4382
3151.30944,92.2473,2.1867,2.0127,0.446
3151.73186,94.9968,1.9985,2.1566,0.4615
3152.15426,97.1726,1.7924,2.2241,0.4798
3152.5766399999998,98.9442,1.6065,2.2443,0.4568
3152.9990000000003,101.1268,1.4772,2.2445,0.4328
3153.4213400000003,103.9975,1.3931,2.2388,0.4086
3153.8436599999995,107.0797,1.3286,2.2255,0.4166
3154.2659599999997,109.8276,1.2953,2.2127,0.429
3154.68824,110.0387,1.2762,2.2024,0.438
3155.1105000000002,108.7812,1.2768,2.2003,0.4407
3155.53274,107.413,1.3214,2.2071,0.441
3155.9549599999996,106.0262,1.3815,2.2166,0.4483
3156.3771599999995,104.9463,1.4366,2.2245,0.4617
3156.79934,103.812,1.4828,2.233,0.4761
3157.2215,102.4833,1.506,2.2366,0.4666
3157.6436400000002,100.917,1.5063,2.2326,0.451
3158.0657599999995,99.4737,1.4901,2.2261,0.4378
3158.4878599999997,98.1507,1.4521,2.2214,0.4293
3158.90994,96.8136,1.4194,2.2234,0.4229
3159.332,95.2521,1.4053,2.2327,0.4353
3159.7540400000003,93.7118,1.4053,2.2404,0.4538
3160.1760600000002,92.2666,1.4294,2.2366,0.4671
3160.59806,92.0117,1.4611,2.2305,0.469
3161.02004,93.2586,1.4842,2.229,0.451
3161.442,95.053,1.4836,2.2332,0.4359
3161.86394,95.2123,1.4449,2.24,0.4265
3162.28586,91.2294,1.3996,2.243,0.4312
3162.70776,86.5236,1.3641,2.2418,0.4386
3163.1296399999997,82.3906,1.3548,2.2339,0.4448
3163.5515,78.6793,1.3838,2.2224,0.4474
3163.97334,76.1784,1.4062,2.207,0.4432
3164.39516,74.8371,1.3986,2.1894,0.4362
3164.8169599999997,75.6097,1.3454,2.1731,0.4264
3165.23874,76.6213,1.2738,2.1665,0.4125
3165.6605,76.6981,1.2037,2.1647,0.3982
3166.08224,74.8483,1.1398,2.1603,0.382
3166.50396,72.0349,1.0839,2.1528,0.3747
3166.9256599999994,67.7099,1.0386,2.1411,0.3738
3167.34734,63.536,1.0091,2.1271,0.374
3167.769,58.2151,0.9963,2.1127,0.37
3168.19064,52.1823,0.9947,2.1008,0.3585
3168.61226,47.5779,1.0006,2.1005,0.3467
3169.03386,43.7428,1.0084,2.1199,0.334
3169.4554399999997,40.9754,1.0177,2.1405,0.3148
3169.877,38.6562,1.0281,2.1595,0.3033
3170.29854,36.6947,1.1437,2.1775,0.3034
3170.72006,35.2068,3.6837,2.1834,0.307
3171.14156,34.466,83.4766,2.1734,0.321
3171.5630399999995,36.8928,33.2256,2.1583,0.3353
3171.9845,42.4889,10.0503,2.1409,0.3481
3172.40594,49.4813,4.2548,2.1231,0.3592
3172.8273599999998,56.5689,1.751,2.106,0.3668
3173.24876,62.124,1.234,2.0953,0.3722
3173.6701399999997,61.1629,1.1657,2.0913,0.3784
3174.0915,58.6508,1.1398,2.0999,0.3791
3174.51284,56.3986,1.1385,2.1125,0.3719
3174.93416,55.6035,1.1505,2.121,0.3554
3175.35546,55.6267,1.1642,2.1182,0.3293
3175.77674,54.6035,1.1744,2.1089,0.3273
3176.198,52.6212,1.1825,2.0978,0.3409
3176.61924,50.434,1.1896,2.0876,0.3571
3177.0404599999997,48.3294,1.1947,2.0806,0.3665
3177.46166,46.9642,1.1969,2.0783,0.3686
3177.88284,46.1143,1.1974,2.0924,0.3633
3178.3039999999996,45.8863,1.1957,2.109,0.3539
3178.72514,46.0385,1.1784,2.1252,0.3452
3179.14626,46.2587,1.1453,2.1438,0.3354
3179.56736,46.311,1.0827,2.1574,0.3246
3179.98844,45.9152,1.0087,2.1577,0.3156
3180.4094999999998,45.3724,0.9527,2.1488,0.305
3180.83054,44.2678,0.9421,2.1303,0.3074
3181.2515599999997,43.0078,0.962,2.1118,0.319
3181.67256,41.7004,1.0127,2.1,0.3303
3182.0935400000003,40.4143,1.0581,2.0929,0.3397
3182.5144999999998,39.1527,1.0748,2.0923,0.3462
3182.9354399999997,37.9707,1.0719,2.107,0.3375
3183.3563599999998,36.811,1.0066,2.1246,0.3215
3183.77726,35.9247,0.9378,2.1459,0.3062
3184.19814,34.9483,0.8854,2.1634,0.2976
3184.6189999999997,33.7149,0.9135,2.1687,0.2944
3185.03984,33.7735,1.0419,2.1574,0.2938
3185.4606599999997,38.1714,1.1456,2.1374,0.2959
3185.88146,43.4575,1.1776,2.1116,0.3025
3186.30224,48.0285,1.1632,2.0888,0.3172
3186.723,52.6723,1.1214,2.0701,0.336
3187.14374,57.2544,1.0734,2.0563,0.3536
3187.56446,61.4541,1.0283,2.0445,0.3678
3187.9851599999997,65.1502,1.0011,2.038,0.3538
3188.40584,67.6127,0.9873,2.0338,0.3531
3188.8265,68.4358,1.0019,2.0329,0.368
3189.24714,67.6843,1.025,2.0323,0.3835
3189.66776,66.7846,1.0522,2.0324,0.4018
3190.0883599999997,66.2435,1.051,2.0332,0.4236
3190.50894,65.9703,1.0316,2.043,0.3996
3190.9295,66.2064,1.0234,2.0514,0.3684
3191.35004,66.8632,1.0196,2.0531,0.3403
3191.77056,67.6311,1.0319,2.0503,0.3196
3192.1910599999997,64.6154,1.0485,2.0464,0.3219
3192.61154,61.1319,1.0466,2.0405,0.3582
3193.032,57.4893,1.0236,2.0367,0.3926
