DEPT,GR,RT,RHO,NPHI
3479.5468,85.0549,0.9247,2.1028,0.4778
3480.00725,84.6031,0.9245,2.1018,0.4888
3480.4677,85.4993,0.9242,2.1008,0.5182
3480.92815,86.7091,0.9239,2.1003,0.5153
3481.3886,86.7043,0.9236,2.0991,0.5206
3481.8490500000003,85.5579,0.9233,2.096,0.5247
3482.3095000000003,84.5849,0.923,2.0907,0.5213
3482.7699500000003,85.0746,0.9227,2.0875,0.5171
3483.2304000000004,86.9036,0.9202,2.075,0.5128
3483.6908500000004,88.1575,0.9176,2.0539,0.5072
3484.1513000000004,87.7004,0.915,2.0233,0.4842
3484.6117500000005,87.2239,0.9125,2.0366,0.4597
3485.0722,86.518,0.9098,2.0399,0.4516
3485.53265,85.8452,0.9073,2.0169,0.4652
3485.9931,86.795,0.9049,1.9954,0.4864
3486.45355,87.5468,0.9026,1.9851,0.4941
3486.914,86.543,0.899,1.983,0.4859
3487.3744500000003,85.0335,0.8968,1.9856,0.496
3487.8349000000003,84.5965,0.8945,1.9949,0.5278
3488.2953500000003,89.1395,0.8922,2.0046,0.5474
3488.7558000000004,93.0997,0.8912,2.0184,0.5435
3489.2162500000004,93.4268,0.8907,2.0391,0.5307
3489.6767000000004,91.1977,0.8904,2.0419,0.5193
3490.1371500000005,89.414,0.8925,2.0313,0.5134
3490.5976,88.0417,0.8985,2.0199,0.5053
3491.05805,86.8148,0.9081,2.0093,0.489
3491.5185,85.5362,0.9171,2.0065,0.4713
3491.97895,84.5028,0.9242,2.016,0.474
3492.4394,85.527,0.9294,2.0281,0.4848
3492.8998500000002,87.1631,0.9341,2.0339,0.5234
3493.3603000000003,88.2234,0.9373,2.0293,0.5157
3493.8207500000003,88.7769,0.9408,2.0208,0.5123
3494.2812000000004,85.065,0.9443,2.0112,0.5087
3494.7416500000004,81.4296,0.9462,2.0026,0.5035
3495.2021000000004,78.6537,0.9449,1.9955,0.4982
3495.6625500000005,76.6555,0.9422,1.9914,0.4955
3496.123,76.4446,0.9394,1.9972,0.4978
3496.58345,76.422,0.9367,2.0116,0.4916
3497.0439,76.4096,0.934,2.0443,0.4889
3497.50435,76.3985,0.9312,2.0536,0.4945
3497.9648,76.3876,0.9308,2.0484,0.5047
3498.4252500000002,76.1391,0.9293,2.0375,0.5064
3498.8857000000003,75.7153,0.9287,2.0242,0.5081
3499.3461500000003,79.8048,0.9283,2.0117,0.5082
3499.8066000000003,82.4467,0.9301,2.0061,0.5037
3500.2670500000004,81.3185,0.9323,1.999,0.4926
3500.7275000000004,79.9184,0.9334,1.9923,0.4886
3501.1879500000005,78.1675,0.9336,1.9903,0.4939
3501.6484,76.7812,0.922,1.9865,0.5006
3502.10885,76.0199,0.8982,1.9804,0.4993
3502.5693,75.8375,0.8753,1.9724,0.4934
3503.02975,77.2455,0.8507,1.9661,0.4865
3503.4902,80.345,0.8409,1.9597,0.4711
3503.95065,81.661,0.8365,1.959,0.4617
3504.4111000000003,78.9452,0.835,1.9862,0.4526
3504.8715500000003,77.164,0.8666,2.0198,0.4521
3505.3320000000003,77.115,0.9054,2.0251,0.4567
3505.7924500000004,77.9153,0.9201,2.0314,0.4621
3506.2529000000004,80.3427,0.9286,2.0373,0.4703
3506.7133500000004,79.9757,0.9327,2.0415,0.4822
3507.1738000000005,78.4436,0.9342,2.0367,0.4925
3507.63425,77.1592,0.9364,2.0284,0.5005
3508.0947,78.579,0.9385,2.0198,0.509
3508.55515,81.1361,0.9405,2.0169,0.5175
3509.0156,82.1233,0.9423,2.0178,0.5311
3509.47605,81.2198,0.9441,2.0212,0.5421
3509.9365000000003,80.9639,0.9459,2.0258,0.5366
3510.3969500000003,82.7233,0.946,2.0304,0.5203
3510.8574000000003,84.9801,0.9472,2.0336,0.5114
3511.3178500000004,86.5036,0.9484,2.0355,0.4902
3511.7783000000004,85.4579,0.9484,2.0365,0.4698
3512.2387500000004,83.2757,0.9481,2.0368,0.4518
3512.6992000000005,84.7738,0.9488,2.0374,0.4459
3513.15965,84.9384,0.9489,2.039,0.4504
3513.6201,82.6677,0.9488,2.0419,0.4583
3514.08055,80.5239,0.9486,2.046,0.4693
3514.541,81.0147,0.9483,2.052,0.4825
3515.00145,82.2039,0.948,2.0595,0.4935
3515.4619000000002,83.2105,0.9477,2.065,0.4961
3515.9223500000003,83.767,0.9474,2.0705,0.4484
3516.3828000000003,83.8418,0.947,2.0789,0.4332
3516.8432500000004,83.8461,0.9467,2.0938,0.4298
3517.3037000000004,83.8368,0.9464,2.112,0.4402
3517.7641500000004,83.2929,0.9448,2.1215,0.4526
3518.2246000000005,80.5722,0.9415,2.1034,0.4568
3518.68505,77.7405,0.9297,2.0847,0.4577
3519.1455,75.8254,0.9112,2.0713,0.4645
3519.60595,77.2764,0.9047,2.0603,0.4753
3520.0664,78.6218,0.9008,2.0539,0.489
3520.52685,77.5328,0.8997,2.0545,0.4938
3520.9873000000002,75.6088,0.9021,2.0619,0.4881
3521.4477500000003,74.4541,0.9081,2.0679,0.4789
3521.9082000000003,74.972,0.9097,2.0684,0.4696
3522.3686500000003,72.6048,0.9049,2.0642,0.4704
3522.8291000000004,70.3365,0.8871,2.061,0.4832
3523.2895500000004,71.9011,0.8654,2.0638,0.491
3523.7500000000005,74.1919,0.843,2.0709,0.4781
3524.2104500000005,76.7838,0.8035,2.069,0.4696
3524.6709,79.6448,0.7415,2.0639,0.4755
3525.13135,82.5762,0.671,2.0587,0.484
3525.5918,83.2776,0.6172,2.0545,0.4935
3526.05225,81.9945,0.5768,2.0521,0.5023
3526.5127,80.7243,0.5589,2.0526,0.5095
3526.9731500000003,79.3632,0.5829,2.0546,0.5252
3527.4336000000003,78.0179,0.6393,2.0536,0.5185
3527.8940500000003,77.3857,0.7043,2.05,0.528
3528.3545000000004,77.0195,0.7609,2.0274,0.5363
3528.8149500000004,78.6164,0.804,2.0045,0.5172
3529.2754000000004,80.6885,0.8353,1.9864,0.5111
3529.7358500000005,80.9177,0.8498,1.975,0.5141
3530.1963,79.9661,0.8608,1.9758,0.5186
3530.65675,79.5939,0.8709,1.9997,0.5264
3531.1172,80.577,0.8766,2.0465,0.5339
3531.57765,81.9727,0.8792,2.0735,0.5428
3532.0381,82.8564,0.8792,2.087,0.5541
3532.4985500000003,82.2476,0.8806,2.0938,0.5509
3532.9590000000003,81.2241,0.8813,2.097,0.5256
3533.4194500000003,80.4189,0.8814,2.0985,0.519
3533.8799000000004,79.8983,0.8813,2.0984,0.5125
3534.3403500000004,78.468,0.8824,2.0954,0.5023
3534.8008000000004,75.4802,0.8823,2.0916,0.497
3535.2612500000005,74.5797,0.882,2.0873,0.4954
3535.7217,75.2712,0.8826,2.0829,0.4933
3536.18215,76.2398,0.8836,2.0792,0.4929
3536.6426,78.1415,0.8848,2.0763,0.4922
3537.10305,80.6904,0.8871,2.0753,0.4873
3537.5635,82.2462,0.891,2.0745,0.4788
3538.0239500000002,82.5307,0.8966,2.0738,0.4676
3538.4844000000003,82.2384,0.9029,2.0723,0.4796
3538.9448500000003,82.7554,0.9094,2.0722,0.494
3539.4053000000004,84.0734,0.9148,2.0748,0.526
3539.8657500000004,85.4008,0.9201,2.0764,0.5232
3540.3262000000004,86.5679,0.9221,2.0765,0.5146
3540.7866500000005,86.6995,0.9222,2.0759,0.5117
3541.2471,86.4625,0.9219,2.0749,0.5043
3541.70755,86.814,0.9216,2.0736,0.507
3542.168,87.6271,0.9213,2.0732,0.5078
3542.62845,87.9948,0.9199,2.0754,0.5087
3543.0889,87.127,0.9182,2.0769,0.5095
3543.5493500000002,86.3006,0.9173,2.0756,0.5031
3544.0098000000003,86.8427,0.9155,2.073,0.5057
3544.4702500000003,88.3495,0.9135,2.0695,0.5071
3544.9307000000003,87.3036,0.9114,2.0707,0.5086
3545.3911500000004,84.2268,0.91,2.0746,0.5038
3545.8516000000004,83.1054,0.908,2.0748,0.4964
3546.3120500000005,84.3655,0.9055,2.0703,0.4909
3546.7725000000005,85.6047,0.9015,2.0639,0.4859
3547.23295,84.095,0.8961,2.0569,0.4792
3547.6934,82.9621,0.8905,2.0513,0.4729
3548.15385,83.3358,0.8823,2.0474,0.488
3548.6143,84.9947,0.8748,2.0513,0.4965
3549.07475,87.2544,0.8726,2.0565,0.502
3549.5352000000003,88.7484,0.8715,2.0536,0.5014
3549.9956500000003,88.8756,0.8777,2.0472,0.4988
3550.4561000000003,88.6747,0.8864,2.0412,0.5059
3550.9165500000004,88.6905,0.8972,2.043,0.5232
3551.3770000000004,88.8228,0.9089,2.0507,0.539
3551.8374500000004,88.5662,0.9196,2.0551,0.5554
3552.2979000000005,87.8147,0.9287,2.0498,0.5684
3552.75835,86.7222,0.9377,2.043,0.5597
3553.2188,86.734,0.9453,2.0373,0.5477
3553.67925,87.5676,0.9486,2.0333,0.5356
3554.1397,87.6933,0.9505,2.0304,0.5262
3554.60015,86.4722,0.9512,2.0281,0.5154
3555.0606000000002,83.9974,0.9527,2.0258,0.5015
3555.5210500000003,81.7146,0.9545,2.0244,0.493
3555.9815000000003,82.4411,0.9563,2.0244,0.4992
3556.4419500000004,83.9231,0.958,2.0267,0.5065
3556.9024000000004,85.2278,0.9584,2.0287,0.5092
3557.3628500000004,85.7304,0.9582,2.0307,0.5176
3557.8233000000005,84.6477,0.9579,2.0319,0.5278
3558.28375,83.7454,0.9576,2.0302,0.5209
3558.7442,84.4129,0.9588,2.0261,0.5144
3559.20465,85.2809,0.9601,2.0196,0.49
3559.6651,83.7437,0.96,2.0118,0.4656
3560.12555,82.0264,0.9598,2.0042,0.486
3560.5860000000002,80.5211,0.9595,1.9958,0.4868
3561.0464500000003,79.7872,0.9592,1.987,0.4821
3561.5069000000003,79.353,0.9588,1.9762,0.4782
3561.9673500000004,80.2396,0.9585,1.9626,0.4785
3562.4278000000004,80.5485,0.9582,1.9472,0.4857
3562.8882500000004,80.0195,0.9579,1.9322,0.4851
3563.3487000000005,80.3859,0.9558,1.9213,0.4798
3563.80915,81.6803,0.9535,1.91,0.4753
3564.2696,83.308,0.9509,1.9192,0.4729
3564.73005,84.9412,0.9483,1.9318,0.4709
3565.1905,85.9229,0.9457,1.945,0.471
3565.65095,86.1823,0.9432,1.9477,0.4776
3566.1114000000002,85.7588,0.9406,1.9379,0.4846
3566.5718500000003,82.9403,0.9401,1.9289,0.4936
3567.0323000000003,84.2084,0.9397,1.9349,0.4986
3567.4927500000003,86.4979,0.9394,1.9531,0.5036
3567.9532000000004,89.5507,0.9391,1.9726,0.5055
3568.4136500000004,91.6855,0.9388,1.991,0.4944
3568.8741000000005,92.4327,0.9396,2.007,0.4828
3569.3345500000005,92.749,0.9408,2.0087,0.482
3569.795,89.2241,0.9423,2.0032,0.4829
3570.25545,86.7483,0.9439,1.9986,0.4856
3570.7159,86.5361,0.947,1.9962,0.4893
3571.17635,87.8078,0.9507,1.9973,0.4925
3571.6368,89.0983,0.9543,2.0029,0.4925
3572.0972500000003,88.6625,0.9568,2.0115,0.4889
3572.5577000000003,86.8318,0.9601,2.0193,0.4839
3573.0181500000003,85.8824,0.9637,2.0234,0.4776
3573.4786000000004,86.2266,0.9675,2.0237,0.4733
3573.9390500000004,87.0123,0.9684,2.0228,0.4682
3574.3995000000004,86.2284,0.9697,2.0255,0.4625
3574.8599500000005,84.1792,0.9713,2.0382,0.4631
3575.3204,83.0384,0.973,2.0455,0.4667
3575.78085,83.4978,0.9748,2.0434,0.4679
3576.2413,84.8238,0.9764,2.0425,0.4659
3576.70175,86.287,0.9781,2.0497,0.4668
3577.1622,86.9402,0.9809,2.0594,0.4748
3577.6226500000002,87.0459,0.9841,2.0521,0.4864
3578.0831000000003,85.2348,0.9876,2.0403,0.5221
3578.5435500000003,84.4603,0.9912,2.0267,0.5143
3579.0040000000004,85.0206,0.9951,2.0142,0.5021
3579.4644500000004,86.2295,0.9961,2.0026,0.4812
3579.9249000000004,88.0945,0.9964,1.991,0.4797
3580.3853500000005,90.2754,0.9963,1.9783,0.4909
3580.8458,91.194,0.9961,1.9671,0.5005
3581.30625,92.0228,0.9958,1.9871,0.5079
3581.7667,90.123,0.9955,2.0088,0.5045
3582.22715,88.0291,0.9952,2.0257,0.492
3582.6876,85.9705,0.9948,2.0425,0.4734
3583.1480500000002,85.0342,0.9945,2.0503,0.4563
3583.6085000000003,84.9486,0.9942,2.0452,0.4413
3584.0689500000003,85.25,0.9938,2.0406,0.4668
3584.5294000000004,85.5337,0.9935,2.0373,0.4891
3584.9898500000004,85.0836,0.9932,2.0358,0.5008
3585.4503000000004,84.557,0.9929,2.0464,0.5026
3585.9107500000005,86.0582,0.9925,2.0621,0.4937
3586.3712,88.8427,0.9922,2.0716,0.4871
3586.83165,88.1884,0.9919,2.0755,0.4888
3587.2921,87.5287,0.9915,2.0757,0.4928
3587.75255,86.8362,0.9912,2.0754,0.4971
3588.213,86.5877,0.9909,2.0772,0.5021
3588.6734500000002,86.3816,0.9905,2.0823,0.5062
3589.1339000000003,86.304,0.9902,2.0874,0.5285
3589.5943500000003,86.3457,0.9899,2.0912,0.5451
3590.0548000000003,86.833,0.9909,2.0873,0.537
3590.5152500000004,86.4075,0.9923,2.0822,0.5103
3590.9757000000004,85.182,0.9937,2.0777,0.4954
3591.4361500000005,82.807,0.9951,2.0752,0.465
3591.8966000000005,80.0263,0.9965,2.0745,0.4882
3592.35705,78.0074,0.998,2.0778,0.5052
3592.8175,77.7366,0.9994,2.0837,0.5015
3593.27795,79.5273,1.0009,2.0938,0.5075
3593.7384,82.8224,1.0024,2.0998,0.5093
3594.19885,87.143,1.0039,2.1021,0.5097
3594.6593000000003,88.8424,1.0055,2.1028,0.508
3595.1197500000003,88.3755,1.0071,2.1029,0.5039
3595.5802000000003,88.0859,1.0087,2.1021,0.5017
3596.0406500000004,88.1491,1.0103,2.0998,0.5053
3596.5011000000004,88.7251,1.01,2.0966,0.5072
3596.9615500000004,89.6511,1.0097,2.0934,0.5077
3597.4220000000005,91.0587,1.0094,2.0906,0.5062
3597.88245,92.4182,1.0091,2.0908,0.5004
3598.3429,91.8023,1.0077,2.0953,0.493
3598.80335,88.6155,1.0042,2.0983,0.4838
3599.2638,86.0858,0.9978,2.0972,0.4819
3599.72425,84.4059,0.9877,2.0955,0.5047
3600.1847000000002,85.3241,0.9774,2.0983,0.5388
3600.6451500000003,87.8594,0.967,2.1037,0.5352
3601.1056000000003,89.3989,0.9564,2.1083,0.53
3601.5660500000004,89.3047,0.947,2.1111,0.5245
3602.0265000000004,89.2249,0.9399,2.1101,0.5183
3602.4869500000004,89.2513,0.9327,2.0949,0.5102
3602.9474000000005,89.4377,0.9256,2.0747,0.5013
3603.40785,89.4726,0.9183,2.0454,0.4916
3603.8683,88.5573,0.9137,2.0138,0.4895
3604.32875,87.3512,0.911,1.9712,0.483
3604.7892,87.1524,0.9096,1.9334,0.4799
3605.24965,87.6698,0.9078,1.913,0.4861
3605.7101000000002,89.0097,0.906,1.93,0.4948
3606.1705500000003,89.9597,0.9054,1.9564,0.5035
3606.6310000000003,89.0899,0.9051,1.9759,0.5085
3607.0914500000003,87.2659,0.9048,1.9918,0.5088
3607.5519000000004,84.8612,0.9071,1.9901,0.5091
3608.0123500000004,82.6672,0.9103,1.9775,0.5095
3608.4728000000005,82.2007,0.9155,1.9645,0.5081
3608.93325,83.7618,0.9211,1.9541,0.5031
3609.3937,85.7243,0.9262,1.9734,0.5039
3609.85415,85.8627,0.9271,2.0372,0.5042
3610.3146,83.3003,0.9227,2.0536,0.4973
3610.77505,81.4566,0.913,2.0356,0.482
3611.2355000000002,81.0314,0.901,2.0129,0.484
3611.6959500000003,82.1241,0.8917,1.9962,0.4896
3612.1564000000003,84.0759,0.8895,1.9866,0.4948
3612.6168500000003,86.3135,0.8898,2.0088,0.4959
3613.0773000000004,84.2266,0.8976,2.0344,0.4909
3613.5377500000004,82.8853,0.9077,2.0637,0.4863
3613.9982000000005,82.2552,0.9185,2.0832,0.4888
3614.4586500000005,83.0708,0.9281,2.0849,0.496
3614.9191,84.4013,0.9372,2.084,0.5076
3615.37955,85.2166,0.944,2.0813,0.4983
3615.84,84.6299,0.9502,2.0797,0.4794
3616.30045,83.8472,0.9547,2.0844,0.4698
3616.7609,83.0783,0.9549,2.0886,0.4774
3617.2213500000003,82.7082,0.9534,2.0883,0.4863
3617.6818000000003,82.4935,0.9504,2.0835,0.4869
3618.1422500000003,82.426,0.9471,2.0798,0.4884
3618.6027000000004,82.4,0.9438,2.0786,0.4936
3619.0631500000004,82.7013,0.9389,2.0825,0.4999
3619.5236000000004,83.201,0.9325,2.0888,0.4966
3619.9840500000005,83.7099,0.9273,2.0953,0.5034
3620.4445,83.8193,0.9204,2.099,0.5169
3620.90495,83.5453,0.9126,2.1006,0.5295
3621.3654,82.9799,0.9061,2.1008,0.5487
3621.82585,82.4423,0.9019,2.1004,0.5622
3622.2863,82.479,0.9001,2.0994,0.547
3622.7467500000002,83.1804,0.9007,2.0973,0.5322
3623.2072000000003,83.7922,0.909,2.0948,0.5162
3623.6676500000003,84.2037,0.9196,2.0913,0.5168
3624.1281000000004,84.3253,0.9301,2.0874,0.5257
3624.5885500000004,84.3331,0.9358,2.0835,0.5352
3625.0490000000004,84.2753,0.9368,2.0802,0.5452
3625.5094500000005,83.5969,0.9371,2.0759,0.5493
3625.9699,82.8035,0.9368,2.0709,0.5386
3626.43035,82.6339,0.9366,2.0659,0.5341
3626.8908,83.9976,0.9363,2.0716,0.5385
3627.35125,86.0896,0.936,2.0774,0.5365
3627.8117,87.6696,0.9357,2.0813,0.5311
3628.2721500000002,88.3392,0.9333,2.0836,0.525
3628.7326000000003,89.3358,0.9309,2.0832,0.517
3629.1930500000003,90.7254,0.9272,2.0818,0.5247
3629.6535000000003,89.7252,0.9247,2.0801,0.533
3630.1139500000004,87.555,0.9225,2.078,0.5296
3630.5744000000004,84.7016,0.9203,2.0759,0.5256
3631.0348500000005,82.3787,0.9181,2.0739,0.5234
3631.4953000000005,82.1577,0.9158,2.0706,0.5283
3631.95575,83.0773,0.9148,2.0658,0.538
3632.4162,84.2591,0.9144,2.0567,0.5476
3632.87665,86.3225,0.914,2.0478,0.5377
3633.3371,89.2376,0.9137,2.0396,0.5268
3633.7975500000002,89.4395,0.9134,2.0327,0.5234
3634.2580000000003,88.5604,0.9155,2.0264,0.5173
3634.7184500000003,86.9772,0.9173,2.0188,0.5107
3635.1789000000003,85.3024,0.9173,2.0172,0.5097
3635.6393500000004,83.9513,0.9171,2.0306,0.5087
3636.0998000000004,82.8783,0.9154,2.0448,0.5063
3636.5602500000005,82.8153,0.9148,2.0576,0.4988
3637.0207000000005,84.5498,0.9145,2.0692,0.4984
3637.48115,84.2902,0.9174,2.0793,0.5041
3637.9416,83.341,0.9224,2.0871,0.505
3638.40205,82.8304,0.9304,2.0924,0.5058
3638.8625,82.7594,0.9408,2.0964,0.5067
3639.32295,82.5007,0.9492,2.0959,0.5076
3639.7834000000003,82.0126,0.9544,2.0911,0.5084
3640.2438500000003,79.0604,0.956,2.0851,0.5015
3640.7043000000003,77.24,0.9557,2.0836,0.4932
3641.1647500000004,76.9527,0.957,2.0909,0.4882
3641.6252000000004,76.9264,0.9592,2.0937,0.4864
3642.0856500000004,77.3549,0.9631,2.0908,0.4832
3642.5461000000005,78.5233,0.9698,2.0864,0.4787
3643.00655,79.587,0.9749,2.0843,0.4811
3643.467,80.2266,0.9778,2.0894,0.4893
3643.92745,79.1388,0.9797,2.0988,0.5013
3644.3879,77.3737,0.9816,2.1102,0.5035
3644.84835,75.9366,0.9835,2.1217,0.5057
3645.3088000000002,75.3263,0.9853,2.1146,0.5041
3645.7692500000003,75.977,0.9862,2.105,0.4957
3646.2297000000003,77.6797,0.9865,2.0974,0.4873
3646.6901500000004,79.1642,0.9864,2.0924,0.4866
3647.1506000000004,80.3523,0.9861,2.0896,0.4944
3647.6110500000004,80.296,0.9858,2.087,0.5037
3648.0715000000005,81.0531,0.9855,2.0827,0.5061
3648.53195,82.5349,0.9852,2.0816,0.5049
3648.9924,82.0401,0.9858,2.0839,0.4969
3649.45285,79.385,0.9859,2.0887,0.489
3649.9133,77.5857,0.9858,2.094,0.4825
3650.37375,76.6851,0.9856,2.0984,0.4764
3650.8342000000002,76.936,0.9853,2.1021,0.4811
3651.2946500000003,79.1155,0.985,2.105,0.4904
3651.7551000000003,81.5884,0.9846,2.1072,0.4999
3652.2155500000003,81.4994,0.9843,2.1083,0.5085
3652.6760000000004,80.8393,0.984,2.1086,0.509
3653.1364500000004,80.3916,0.9791,2.1087,0.5094
3653.5969000000005,80.1591,0.9754,2.109,0.5057
3654.0573500000005,79.9907,0.9725,2.1092,0.4996
3654.5178,79.9515,0.9686,2.109,0.4972
3654.97825,81.0178,0.9638,2.1086,0.4992
3655.4387,82.9977,0.9606,2.1079,0.5045
3655.89915,83.9839,0.9557,2.1069,0.5091
3656.3596000000002,84.9729,0.9479,2.1055,0.5158
3656.8200500000003,84.9968,0.9382,2.1038,0.5302
3657.2805000000003,83.8832,0.9254,2.1019,0.5435
3657.7409500000003,82.6508,0.9119,2.1003,0.5385
3658.2014000000004,81.3941,0.9007,2.1,0.5287
3658.6618500000004,82.0642,0.8865,2.1006,0.5176
3659.1223000000005,83.7168,0.8731,2.1042,0.5235
3659.5827500000005,86.2952,0.8625,2.1119,0.5343
3660.0432,84.2661,0.858,2.1206,0.5347
3660.50365,82.3278,0.857,2.1299,0.5233
3660.9641,80.7373,0.8564,2.1293,0.5191
3661.42455,79.6344,0.86,2.1287,0.5149
3661.885,79.331,0.8687,2.1234,0.5107
3662.3454500000003,80.4809,0.8785,2.1155,0.4991
3662.8059000000003,82.278,0.8891,2.1046,0.4877
3663.2663500000003,83.4513,0.8972,2.0918,0.4825
3663.7268000000004,84.5217,0.9062,2.0785,0.4836
3664.1872500000004,84.8893,0.9129,2.0759,0.4879
3664.6477000000004,84.7702,0.9177,2.0838,0.4919
3665.1081500000005,83.6562,0.9199,2.0979,0.4946
3665.5686,81.8079,0.9212,2.1103,0.4926
3666.02905,80.505,0.9231,2.0979,0.4851
3666.4895,80.931,0.9249,2.0702,0.4785
3666.94995,82.6877,0.9268,2.0452,0.4766
3667.4104,85.9701,0.9285,2.0251,0.4815
3667.8708500000002,87.042,0.9318,2.0035,0.4909
3668.3313000000003,84.3765,0.9356,2.014,0.5077
3668.7917500000003,81.9265,0.9391,2.0277,0.5048
3669.2522000000004,81.1622,0.9428,2.0408,0.4867
3669.7126500000004,80.6189,0.9451,2.0517,0.4784
3670.1731000000004,80.4136,0.9457,2.0595,0.4827
3670.6335500000005,80.3992,0.9454,2.0667,0.4878
3671.094,80.2208,0.9452,2.0711,0.4907
3671.55445,79.8048,0.9448,2.0805,0.4934
3672.0149,78.8579,0.9468,2.0942,0.4991
3672.47535,77.7216,0.9488,2.1075,0.4825
3672.9358,76.4907,0.949,2.1165,0.4696
3673.3962500000002,74.959,0.9497,2.1196,0.461
3673.8567000000003,73.8518,0.9508,2.1188,0.4703
3674.3171500000003,73.4237,0.9523,2.1129,0.5119
3674.7776000000003,74.3563,0.9539,2.1035,0.5331
3675.2380500000004,77.6625,0.9554,2.094,0.5356
3675.6985000000004,80.4027,0.9582,2.0873,0.5193
