DEPT,GR,RT,RHO,NPHI
100.0,17.2619,,,
100.5,18.4392,,,
101.0,18.4269,,,
101.5,19.5971,,,
102.0,19.5952,,,
102.5,18.8696,,,
103.0,17.9821,,,
103.5,17.7737,,,
104.0,17.7626,,,
104.5,18.37,,,
105.0,18.9287,,,
105.5,18.9166,,,
106.0,18.3602,,,
106.5,17.0984,,,
107.0,17.6895,,,
107.5,17.6733,,,
108.0,18.2604,,,
108.5,18.2499,,,
109.0,18.238,,,
109.5,17.6309,,,
110.0,17.0171,,,
110.5,18.1954,,,
111.0,18.1904,,,
111.5,16.89,,,
112.0,15.7203,,,
112.5,13.9842,,,
113.0,14.7665,,,
113.5,15.6909,,,
114.0,17.9407,,,
114.5,19.5088,,,
115.0,19.8876,,,
115.5,20.4643,,,
116.0,19.5599,,,
116.5,17.4643,,,
117.0,17.4523,,,
117.5,20.4096,,,
118.0,20.4015,,,
118.5,20.9928,,,
119.0,19.7398,,,
119.5,17.3849,,,
120.0,17.6678,,,
120.5,19.671,,,
121.0,20.9277,,,
121.5,19.721,,,
122.0,21.4903,,,
122.5,21.488,,,
123.0,20.5803,,,
123.5,18.8103,,,
124.0,16.0952,,,
124.5,15.488,,,
125.0,15.4774,,,
125.5,16.6596,,,
126.0,16.6428,,,
126.5,15.4367,,,
127.0,15.8271,,,
127.5,16.5858,,,
128.0,18.3802,,,
128.5,17.3102,,,
129.0,16.5662,,,
129.5,17.1533,,,
130.0,17.1411,,,
130.5,18.2196,,,
131.0,19.0256,,,
131.5,19.6856,,,
132.0,20.0724,,,
132.5,20.0603,,,
133.0,20.6473,,,
133.5,18.8452,,,
134.0,18.8251,,,
134.5,18.9577,,,
135.0,19.3811,,,
135.5,20.5782,,,
136.0,19.5603,,,
136.5,18.4478,,,
137.0,17.6955,,,
137.5,17.2504,,,
138.0,15.7993,,,
138.5,14.5595,,,
139.0,13.9497,,,
139.5,15.5069,,,
140.0,16.9564,,,
140.5,18.7258,,,
141.0,21.0435,,,
141.5,21.0357,,,
142.0,21.0238,,,
142.5,20.4833,,,
143.0,18.7805,,,
143.5,18.6071,,,
144.0,18.0,,,
144.5,17.9821,,,
145.0,18.5732,,,
145.5,18.5652,,,
146.0,22.112,,,
146.5,22.107,,,
147.0,21.7593,,,
147.5,20.2505,,,
148.0,19.6865,,,
148.5,20.2736,,,
149.0,20.2619,,,
149.5,17.265,,,
150.0,17.3301,,,
150.5,16.1249,,,
151.0,17.0052,,,
151.5,18.3302,,,
152.0,19.896,,,
152.5,21.2632,,,
153.0,23.27,,,
153.5,22.5715,,,
154.0,20.9932,,,
154.5,20.2619,,,
155.0,21.4491,,,
155.5,21.4481,,,
156.0,21.442,,,
156.5,20.8384,,,
157.0,20.8325,,,
157.5,20.1348,,,
158.0,19.6253,,,
158.5,19.0217,,,
159.0,19.0157,,,
159.5,17.8114,,,
160.0,18.4069,,,
160.5,18.4009,,,
161.0,20.7813,,,
161.5,20.7792,,,
162.0,21.3728,,,
162.5,21.1915,,,
163.0,20.7606,,,
163.5,20.7552,,,
164.0,21.3508,,,
164.5,18.8048,,,
165.0,17.1511,,,
165.5,16.5479,,,
166.0,17.8555,,,
166.5,19.5218,,,
167.0,18.8273,,,
167.5,17.3751,,,
168.0,17.1154,,,
168.5,17.7068,,,
169.0,18.9461,,,
169.5,20.7141,,,
170.0,23.0767,,,
170.5,24.854,,,
171.0,24.848,,,
171.5,23.0493,,,
172.0,21.8481,,,
172.5,20.6469,,,
173.0,20.0432,,,
173.5,20.6388,,,
174.0,20.629,,,
174.5,20.0944,,,
175.0,20.0195,,,
175.5,20.0135,,,
176.0,20.0071,,,
176.5,20.6007,,,
177.0,19.9931,,,
177.5,20.5871,,,
178.0,22.3694,,,
178.5,22.3674,,,
179.0,23.5566,,,
179.5,23.136,,,
180.0,21.1521,,,
180.5,21.8134,,,
181.0,22.9349,,,
181.5,22.9296,,,
182.0,22.5573,,,
182.5,22.32,,,
183.0,21.8412,,,
183.5,22.9028,,,
184.0,22.8997,,,
184.5,22.8938,,,
185.0,22.7352,,,
185.5,21.6816,,,
186.0,21.9671,,,
186.5,23.4664,,,
187.0,23.198,,,
187.5,21.2351,,,
188.0,20.3787,,,
188.5,19.7381,,,
189.0,18.9783,,,
189.5,18.378,,,
190.0,17.4464,,,
190.5,19.4348,,,
191.0,20.4256,,,
191.5,19.8221,,,
192.0,19.8167,,,
192.5,20.4123,,,
193.0,20.4017,,,
193.5,18.5994,,,
194.0,19.193,,,
194.5,19.191,,,
195.0,21.3261,,,
195.5,23.9879,,,
196.0,24.5493,,,
196.5,23.2763,,,
197.0,21.8168,,,
197.5,21.4911,,,
198.0,20.9356,,,
198.5,21.5312,,,
199.0,20.9276,,,
199.5,20.3126,,,
200.0,17.8512,,,
200.5,19.0292,,,
201.0,21.9834,,,
201.5,23.7519,,,
202.0,24.9219,,,
202.5,26.6904,,,
203.0,26.6786,,,
203.5,26.0655,,,
204.0,24.2756,,,
204.5,21.2678,,,
205.0,21.2501,,,
205.5,21.232,,,
206.0,21.8153,,,
206.5,21.7917,,,
207.0,21.7738,,,
207.5,21.7558,,,
208.0,24.0895,,,
208.5,26.4758,,,
209.0,25.9049,,,
209.5,25.256,,,
210.0,23.4876,,,
210.5,21.088,,,
211.0,20.0551,,,
211.5,16.2557,,,
212.0,16.845,,,
212.5,16.2203,,,
213.0,16.2024,,,
213.5,15.589,,,
214.0,17.9401,,,
214.5,17.9341,,,
215.0,19.696,,,
215.5,19.6841,,,
216.0,20.2734,,,
216.5,20.2496,,,
217.0,21.3881,,,
217.5,22.1722,,,
218.0,23.1661,,,
218.5,22.5537,,,
219.0,21.9734,,,
219.5,21.9227,,,
220.0,21.9049,,,
220.5,21.3608,,,
221.0,21.2739,,,
221.5,20.7311,,,
222.0,20.6363,,,
222.5,21.8089,,,
223.0,21.7978,,,
223.5,21.1847,,,
224.0,20.5716,,,
224.5,19.9459,,,
225.0,21.1244,,,
225.5,21.1183,,,
226.0,22.8342,,,
226.5,24.0468,,,
227.0,24.0359,,,
227.5,23.4218,,,
228.0,23.9992,,,
228.5,22.8952,,,
229.0,20.3802,,,
229.5,20.9694,,,
230.0,20.9575,,,
230.5,22.1242,,,
231.0,22.1074,,,
231.5,21.4944,,,
232.0,20.8743,,,
232.5,22.0527,,,
233.0,22.036,,,
233.5,22.0182,,,
234.0,21.4051,,,
234.5,20.5507,,,
235.0,20.1778,,,
235.5,23.7192,,,
236.0,23.7074,,,
236.5,24.8859,,,
237.0,24.4179,,,
237.5,22.8363,,,
238.0,21.3915,,,
238.5,19.5785,,,
239.0,18.3071,,,
239.5,17.6928,,,
240.0,17.6064,,,
240.5,18.1957,,,
241.0,18.1719,,,
241.5,18.7551,,,
242.0,18.7373,,,
242.5,19.9039,,,
243.0,19.892,,,
243.5,20.4707,,,
244.0,22.8263,,,
244.5,22.816,,,
245.0,22.3634,,,
245.5,20.5483,,,
246.0,18.733,,,
246.5,17.3861,,,
247.0,20.9335,,,
247.5,21.3567,,,
248.0,20.9054,,,
248.5,20.2788,,,
249.0,21.4513,,,
249.5,21.4454,,,
250.0,22.111,,,
250.5,19.271,,,
251.0,17.3187,,,
251.5,16.7152,,,
252.0,16.7092,,,
252.5,16.7032,,,
253.0,16.6968,,,
253.5,18.4816,,,
254.0,18.4782,,,
254.5,17.9461,,,
255.0,17.8686,,,
255.5,17.634,,,
256.0,15.4618,,,
256.5,16.0575,,,
257.0,19.0374,,,
257.5,19.0354,,,
258.0,21.0358,,,
258.5,22.607,,,
259.0,22.6016,,,
259.5,20.5325,,,
260.0,18.0971,,,
260.5,16.6052,,,
261.0,17.6561,,,
261.5,18.9108,,,
262.0,20.1708,,,
262.5,20.1693,,,
263.0,19.5632,,,
263.5,20.7525,,,
264.0,20.7504,,,
264.5,22.5353,,,
265.0,22.5299,,,
265.5,22.014,,,
266.0,21.3227,,,
266.5,21.3168,,,
267.0,21.3108,,,
267.5,21.3048,,,
268.0,20.784,,,
268.5,20.6947,,,
269.0,21.8845,,,
269.5,22.6847,,,
270.0,23.6647,,,
270.5,23.2467,,,
271.0,22.5179,,,
271.5,22.0298,,,
272.0,20.0513,,,
272.5,21.8381,,,
273.0,21.8341,,,
273.5,22.4296,,,
274.0,21.8247,,,
274.5,21.2165,,,
275.0,21.8102,,,
275.5,22.2275,,,
276.0,21.3732,,,
276.5,20.1623,,,
277.0,19.3984,,,
277.5,19.3925,,,
278.0,18.7888,,,
278.5,16.9856,,,
279.0,18.1788,,,
279.5,18.1749,,,
280.0,21.7484,,,
280.5,21.747,,,
281.0,19.5057,,,
281.5,18.295,,,
282.0,17.5454,,,
282.5,18.5872,,,
283.0,19.7671,,,
283.5,22.9018,,,
284.0,22.9004,,,
284.5,22.6858,,,
285.0,21.7797,,,
285.5,20.6563,,,
286.0,18.6933,,,
286.5,18.6872,,,
287.0,19.878,,,
287.5,22.2604,,,
288.0,21.6574,,,
288.5,20.1795,,,
289.0,18.6528,,,
289.5,19.0973,,,
290.0,20.6551,,,
290.5,22.8222,,,
291.0,22.8167,,,
291.5,22.8108,,,
292.0,21.9957,,,
292.5,20.7897,,,
293.0,20.4024,,,
293.5,19.3548,,,
294.0,17.9955,,,
294.5,18.445,,,
295.0,20.378,,,
295.5,20.376,,,
296.0,21.5631,,,
296.5,21.5558,,,
297.0,20.7358,,,
297.5,20.3487,,,
298.0,20.3381,,,
298.5,20.9298,,,
299.0,20.9283,,,
299.5,20.9198,,,
300.0,21.4209,,,
300.5,20.8197,,,
301.0,21.3928,,,
301.5,21.375,,,
302.0,21.3549,,,
302.5,21.9441,,,
303.0,21.9167,,,
303.5,21.8988,,,
304.0,19.7459,,,
304.5,18.8869,,,
305.0,18.8603,,,
305.5,20.622,,,
306.0,20.616,,,
306.5,21.7943,,,
307.0,21.1692,,,
307.5,21.7525,,,
308.0,21.7405,,,
308.5,24.0913,,,
309.0,24.0853,,,
309.5,24.6744,,,
310.0,23.0648,,,
310.5,20.3579,,,
311.0,19.835,,,
311.5,20.2145,,,
312.0,20.8561,,,
312.5,21.5787,,,
313.0,20.2228,,,
313.5,19.1606,,,
314.0,19.0106,,,
314.5,18.5296,,,
315.0,17.9177,,,
315.5,19.4346,,,
316.0,21.0052,,,
316.5,24.4307,,,
317.0,25.5833,,,
317.5,24.3653,,,
318.0,22.5512,,,
318.5,20.7677,,,
319.0,20.7498,,,
319.5,21.3211,,,
320.0,21.3093,,,
320.5,20.1108,,,
321.0,19.4879,,,
321.5,18.8684,,,
322.0,20.0468,,,
322.5,20.0289,,,
323.0,21.1953,,,
323.5,21.1773,,,
324.0,21.5278,,,
324.5,22.927,,,
325.0,22.9163,,,
325.5,22.448,,,
326.0,22.2854,,,
326.5,22.2675,,,
327.0,21.4428,,,
327.5,21.0413,,,
328.0,20.4282,,,
328.5,20.0122,,,
329.0,19.5375,,,
329.5,18.5809,,,
330.0,20.3485,,,
330.5,20.3425,,,
331.0,20.9163,,,
331.5,20.3032,,,
332.0,19.6815,,,
332.5,20.2646,,,
333.0,20.2496,,,
333.5,18.7475,,,
334.0,17.2227,,,
334.5,17.4978,,,
335.0,18.6532,,,
335.5,20.1627,,,
336.0,20.1424,,,
