DEPT,GR,RT,RHO,NPHI
3518.3750399999994,86.6417,1.1692,2.1169,0.45
3518.7540599999998,88.8221,1.1841,2.1171,0.48
3519.133059999999,89.0625,1.2054,2.1205,0.5
3519.51204,87.1299,1.22,2.1267,0.5
3519.8909999999996,86.118,1.2066,2.1314,0.49
3520.26994,85.9415,1.22,2.1287,0.48
3520.64886,86.9753,1.22,2.1261,0.48
3521.027759999999,87.6164,1.22,2.1233,0.47
3521.4066399999997,88.621,1.22,2.126,0.47
3521.7854999999995,90.0651,1.22,2.1353,0.47
3522.16434,91.484,1.2177,2.1462,0.47
3522.5431599999993,92.9026,1.2091,2.1485,0.46
3522.92196,93.1551,1.2054,2.1357,0.46
3523.3007399999997,94.5312,1.191,2.1207,0.47
3523.6795,93.5381,1.191,2.11,0.48
3524.05824,90.8382,1.1731,2.1073,0.47
3524.436959999999,87.5,1.1636,2.1116,0.48
3524.8156599999998,87.8906,1.1599,2.1193,0.49
3525.1943399999996,90.7828,1.1487,2.1242,0.5
3525.573,92.5781,1.1487,2.1264,0.49
3525.9516399999993,91.1333,1.1457,2.127,0.49
3526.33026,90.2637,1.1424,2.1283,0.49
3526.7088599999997,91.0754,1.1392,2.1284,0.48
3527.0874400000002,93.1518,1.1359,2.1284,0.46
3527.466,93.968,1.136,2.1257,0.46
3527.844539999999,92.754,1.1365,2.1236,0.47
3528.22306,90.5737,1.1371,2.1218,0.48
3528.6015599999996,89.5686,1.1376,2.1232,0.5
3528.98004,89.7049,1.152,2.124,0.5
3529.3584999999994,90.1254,1.1525,2.1263,0.5
3529.7369400000002,89.7668,1.1533,2.1287,0.48
3530.11536,89.7668,1.1541,2.1301,0.47
3530.4937599999994,92.4121,1.1548,2.1316,0.46
3530.87214,95.2459,1.1556,2.1354,0.47
3531.250499999999,95.9845,1.1564,2.1381,0.47
3531.62884,95.0511,1.1572,2.1356,0.48
3532.0071599999997,94.0291,1.158,2.1329,0.51
3532.38546,92.6956,1.1588,2.1349,0.52
3532.7637399999994,90.7756,1.1596,2.1437,0.51
3533.1420000000003,88.2124,1.1575,2.1489,0.5
3533.52024,88.105,1.1544,2.1476,0.48
3533.8984599999994,89.4809,1.1512,2.1449,0.47
3534.27666,90.4679,1.1481,2.1439,0.48
3534.6548399999992,89.7848,1.145,2.1418,0.49
3535.033,89.3473,1.1419,2.1369,0.48
3535.4111399999997,90.9678,1.1388,2.1342,0.47
3535.78926,92.6679,1.1357,2.133,0.46
3536.1673599999995,93.0254,1.1339,2.1316,0.45
3536.5454400000003,91.5438,1.1202,2.1304,0.44
3536.9235,90.8389,1.12,2.1317,0.44
3537.3015399999995,94.2996,1.1198,2.1331,0.45
3537.67956,97.152,1.1197,2.1322,0.47
3538.0575599999993,93.7059,1.1195,2.1347,0.47
3538.43554,90.8857,1.1193,2.1383,0.46
3538.8134999999997,91.2436,1.1058,2.1357,0.46
3539.19144,91.2115,1.0889,2.1318,0.47
3539.5693599999995,89.7667,1.0825,2.1309,0.48
3539.9472599999995,87.797,1.0762,2.1317,0.47
3540.32514,87.1503,1.0699,2.132,0.46
3540.7029999999995,89.1567,1.0637,2.1318,0.47
3541.08084,93.3945,1.0575,2.1324,0.47
3541.4586599999993,94.7294,1.0513,2.1376,0.47
3541.83646,94.261,1.0452,2.1411,0.47
3542.21424,93.0125,1.0391,2.141,0.48
3542.592,92.2655,1.0331,2.1436,0.4941
3542.9697399999995,93.0766,1.027,2.1573,0.502
3543.3474599999995,92.8729,1.0266,2.1684,0.5098
3543.72516,91.9631,1.0265,2.1755,0.5166
3544.1028399999996,91.9927,1.0263,2.1702,0.5166
3544.4805,92.8044,1.0261,2.1579,0.5219
3544.8581399999994,94.0533,1.026,2.1505,0.5112
3545.23576,94.4287,1.0258,2.1491,0.5005
3545.61336,94.2743,1.0233,2.1465,0.48
3545.99094,93.7719,1.019,2.1425,0.49
3546.3684999999996,94.0965,1.0147,2.1386,0.49
3546.7460399999995,93.7254,1.0221,2.137,0.48
3547.12356,92.4774,1.0353,2.1357,0.48
3547.5010599999996,91.0316,1.0462,2.1311,0.48
3547.87854,90.662,1.0572,2.1275,0.47
3548.2559999999994,89.787,1.0751,2.125,0.5
3548.63344,88.1041,1.0808,2.1263,0.51
3549.01086,86.0456,1.0871,2.1276,0.51
3549.3882599999993,85.2886,1.0934,2.1248,0.5
3549.7656399999996,85.3114,1.0998,2.119,0.48
3550.1429999999996,84.9448,1.1005,2.1167,0.47
3550.52034,85.7472,1.1004,2.1181,0.47
3550.8976599999996,87.0547,1.1002,2.1207,0.47
3551.27496,89.2956,1.1,2.1213,0.47
3551.6522399999994,90.4133,1.101,2.1224,0.48
3552.0295,90.5062,1.1039,2.1236,0.5
3552.40674,89.1873,1.1068,2.1273,0.5
3552.7839599999993,87.7145,1.1097,2.1319,0.49
3553.1611599999997,86.5312,1.1126,2.1349,0.48
3553.5383399999996,83.9572,1.1129,2.1347,0.48
3553.9155,82.3966,1.1129,2.1323,0.51
3554.2926399999997,82.7902,1.0995,2.1322,0.53
3554.66976,84.11,1.0995,2.1341,0.54
3555.0468599999995,85.528,1.0995,2.1362,0.54
3555.42394,85.8967,1.0863,2.1335,0.53
3555.801,87.256,1.0863,2.1284,0.51
3556.1780399999993,89.351,1.0732,2.1234,0.53
3556.5550599999997,91.9406,1.0603,2.1215,0.52
3556.9320599999996,93.3594,1.0554,2.127,0.5
3557.30904,93.0641,1.0476,2.1345,0.49
3557.6859999999997,91.8782,1.0476,2.1387,0.48
3558.0629400000003,89.3025,1.0631,2.1374,0.49
3558.4398599999995,87.4363,1.0815,2.1319,0.49
3558.8167599999992,86.7188,1.1001,2.123,0.49
3559.19364,87.9608,1.1129,2.1215,0.5
3559.5704999999994,89.5759,1.1129,2.1313,0.5
3559.9473399999997,91.0156,1.1081,2.1486,0.5
3560.3241599999997,91.0156,1.0732,2.1639,0.5
3560.70096,90.625,1.0732,2.1666,0.5
3561.0777399999997,91.4887,1.0732,2.1588,0.49
3561.4545000000003,92.9374,1.0732,2.1498,0.49
3561.8312399999995,92.3177,1.0732,2.1497,0.49
3562.2079599999993,90.0623,1.0757,2.152,0.5
3562.58466,86.6279,1.0845,2.1507,0.51
3562.9613399999994,84.7656,1.0933,2.1479,0.5
3563.3379999999997,85.1562,1.1023,2.1507,0.48
3563.7146399999997,86.884,1.1112,2.1556,0.47
3564.09126,89.8877,1.1142,2.1638,0.47
3564.4678599999997,90.625,1.1025,2.1678,0.49
3564.8444399999994,89.6157,1.1017,2.1653,0.51
3565.2209999999995,88.5475,1.1022,2.1624,0.51
3565.5975399999993,87.9544,1.1026,2.1598,0.5
3565.97406,88.2812,1.1031,2.155,0.49
3566.3505599999994,87.8906,1.1035,2.149,0.47
3566.7270399999998,86.9777,1.104,2.1475,0.47
3567.1034999999997,87.0495,1.1044,2.1534,0.48
3567.47994,88.0213,1.1044,2.1607,0.49
3567.8563599999998,89.77,1.1044,2.1609,0.5
3568.2327599999994,91.0133,1.1044,2.1532,0.49
3568.6091399999996,91.3224,1.1062,2.1476,0.47
3568.9854999999993,93.0703,1.11,2.1492,0.46
3569.36184,94.8177,1.1138,2.1528,0.47
3569.7381599999994,95.2074,1.1177,2.1492,0.48
3570.11446,93.4408,1.1215,2.1408,0.47
3570.4907399999997,90.8894,1.1253,2.1398,0.47
3570.867,90.6151,1.1292,2.1452,0.48
3571.24324,91.621,1.1331,2.1445,0.5
3571.6194599999994,94.0301,1.137,2.1408,0.51
3571.9956599999996,95.3816,1.1409,2.1348,0.5
3572.3718399999993,97.1215,1.1448,2.1302,0.48
3572.748,97.5272,1.1487,2.128,0.46
3573.1241399999994,95.0289,1.1573,2.1267,0.44
3573.50026,91.7395,1.1511,2.1267,0.45
3573.8763599999997,90.9501,1.152,2.1281,0.46
3574.2524399999993,91.3322,1.1528,2.1294,0.46
3574.6285,92.4953,1.1528,2.1321,0.47
3575.0045399999995,92.487,1.1529,2.1308,0.49
3575.3805599999996,92.0881,1.1529,2.1308,0.51
3575.7565599999994,92.4703,1.1529,2.1322,0.53
3576.13254,92.0714,1.1529,2.1348,0.54
3576.5084999999995,90.6564,1.153,2.1386,0.54
3576.8844400000003,89.1763,1.153,2.1413,0.54
3577.2603599999998,87.749,1.1528,2.1439,0.54
3577.6362599999993,87.3498,1.1526,2.1428,0.54
3578.01214,87.3412,1.1386,2.1386,0.52
3578.3879999999995,86.7081,1.1316,2.136,0.5
3578.76384,85.3702,1.1246,2.1373,0.5
3579.1396599999994,83.9025,1.1177,2.1399,0.48
3579.51546,84.2894,1.0975,2.1373,0.47
3579.8912399999995,87.1366,1.0734,2.1319,0.46
3580.2670000000003,89.3673,1.0542,2.128,0.45
3580.64274,88.5014,1.0353,2.1335,0.43
3581.0184599999993,87.2723,1.0167,2.1408,0.44
3581.39416,87.6494,0.9985,2.1482,0.47
3581.7698399999995,88.4278,0.9836,2.1517,0.49
3582.1455,89.2011,0.9658,2.1607,0.51
3582.52114,90.8322,0.9542,2.1702,0.5
3582.89676,93.9181,0.9458,2.1729,0.5
3583.27236,95.0405,0.9375,2.1646,0.48
3583.6479399999994,93.2981,0.944,2.1515,0.47
3584.0235,89.3024,0.9594,2.1394,0.46
3584.3990399999993,87.9769,0.9763,2.1331,0.47
3584.77456,89.1416,0.984,2.1301,0.48
3585.1500599999995,91.4796,1.0012,2.1275,0.48
3585.52554,90.2979,1.0187,2.126,0.49
3585.901,87.8777,1.0365,2.122,0.49
3586.27644,84.7376,1.0546,2.118,0.49
3586.65186,84.7961,1.0731,2.1167,0.49
3587.0272599999994,84.7873,1.0919,2.1216,0.51
3587.40264,84.4637,1.1098,2.1262,0.52
3587.7779999999993,84.4263,1.1125,2.1298,0.53
3588.15334,83.2863,1.1164,2.1298,0.51
3588.5286599999995,83.562,1.1204,2.1284,0.5
3588.90396,85.8569,1.1244,2.1271,0.48
3589.27924,89.8339,1.134,2.1265,0.48
3589.6545,92.5168,1.14,2.1258,0.48
3590.02974,91.6523,1.1394,2.1257,0.49
3590.4049599999994,89.4694,1.1385,2.1244,0.5
3590.78016,88.574,1.1392,2.123,0.5
3591.1553399999993,89.8198,1.1408,2.123,0.5
3591.5305,91.7213,1.1423,2.1229,0.49
3591.9056399999995,91.3313,1.1439,2.1229,0.49
3592.28076,90.1637,1.1455,2.1242,0.49
3592.65586,89.6519,1.1471,2.1229,0.5
3593.030939999999,88.9953,1.1464,2.1229,0.5
3593.406,89.7717,1.1567,2.1235,0.5
3593.7810399999994,91.0383,1.1593,2.1269,0.5
3594.15606,92.6034,1.1593,2.1333,0.49
3594.5310599999993,91.1845,1.1593,2.1373,0.49
3594.90604,90.1579,1.1453,2.14,0.51
3595.2809999999995,90.1554,1.1315,2.1413,0.51
3595.65594,89.0433,1.142,2.1452,0.52
3596.03086,86.1594,1.1329,2.145,0.52
3596.405759999999,83.5492,1.1315,2.1386,0.4955
3596.78064,84.6692,1.1367,2.1309,0.4904
3597.1554999999994,87.7773,1.1315,2.1264,0.4853
3597.53034,89.8967,1.1327,2.1291,0.4797
3597.9051599999993,90.1554,1.1401,2.1291,0.4992
3598.27996,90.1554,1.1437,2.1268,0.4994
3598.6547399999995,90.9326,1.1431,2.1251,0.4871
3599.0295,92.3382,1.1425,2.1225,0.48
3599.40424,92.487,1.142,2.1185,0.48
3599.778959999999,90.3931,1.149,2.1147,0.49
3600.15366,89.3998,1.1544,2.1133,0.5
3600.5283399999994,89.7668,1.1514,2.1145,0.5
3600.903,90.8492,1.1485,2.1146,0.5
3601.2776399999993,92.9281,1.1455,2.1115,0.49
3601.65226,94.0415,1.1425,2.1119,0.47
3602.02686,93.2643,1.1401,2.1181,0.47
3602.401439999999,91.8895,1.1401,2.1266,0.47
3602.776,91.8418,1.1527,2.1278,0.5
3603.1505399999996,93.8447,1.1539,2.1231,0.52
3603.52506,95.7231,1.1401,2.1183,0.54
3603.8995599999994,96.6952,1.1401,2.1131,0.51
3604.2740400000002,96.4171,1.1539,2.1118,0.48
3604.6484999999993,94.7208,1.1547,2.1132,0.46
3605.02294,94.317,1.1556,2.1158,0.48
3605.39736,95.0815,1.145,2.1145,0.5
3605.771759999999,95.4568,1.155,2.1116,0.52
3606.14614,94.7551,1.1582,2.1091,0.52
3606.5204999999996,93.8691,1.159,2.1105,0.51
3606.89484,93.4646,1.1599,2.1157,0.5
3607.2691599999994,93.9088,1.1603,2.118,0.48
3607.6434600000002,94.4072,1.152,2.1171,0.47
3608.01774,94.5911,1.1486,2.1132,0.48
3608.3920000000003,93.7961,1.1487,2.1097,0.48
3608.76624,92.9651,1.1487,2.1079,0.47
3609.1404599999996,92.8707,1.1345,2.1067,0.46
3609.51466,94.1429,1.1267,2.1082,0.45
3609.8888399999996,93.7832,1.1294,2.1129,0.46
3610.263,92.083,1.1213,2.119,0.48
3610.63714,90.437,1.1136,2.1264,0.48
3611.01126,88.791,1.1059,2.1331,0.49
3611.3853599999998,86.9882,1.0982,2.1366,0.5
3611.7594399999994,84.972,1.096,2.137,0.53
3612.1335,83.865,1.1007,2.1369,0.54
3612.5075399999996,84.8982,1.1054,2.1363,0.52
3612.88156,86.7319,1.1102,2.1356,0.5
3613.2555599999996,87.8867,1.119,2.1356,0.48
3613.62954,87.5294,1.1213,2.136,0.47
3614.0035,86.7967,1.1213,2.1369,0.47
3614.37744,87.9849,1.1294,2.1348,0.48
3614.7513599999997,89.6747,1.1353,2.1296,0.49
3615.1252599999993,89.998,1.1443,2.125,0.49
3615.49914,87.4765,1.1487,2.1281,0.48
3615.8729999999996,83.738,1.1626,2.1368,0.47
3616.24684,81.9616,1.1626,2.1449,0.46
3616.6206599999996,83.9084,1.1487,2.1502,0.46
3616.99446,87.5026,1.1487,2.1489,0.47
3617.36824,89.3548,1.1431,2.1461,0.48
3617.742,89.7205,1.1487,2.1448,0.47
3618.1157399999997,89.6973,1.1438,2.1447,0.47
3618.4894599999993,89.2852,1.1509,2.1447,0.47
3618.86316,89.2619,1.159,2.1433,0.49
3619.2368399999996,90.301,1.1626,2.1384,0.5
3619.6105,92.1777,1.1626,2.1316,0.48
3619.9841399999996,93.0852,1.1487,2.1302,0.46
3620.35776,91.9169,1.1487,2.1302,0.45
3620.7313599999998,89.6734,1.1487,2.1276,0.44
3621.1049399999993,89.1222,1.1487,2.1219,0.46
3621.4784999999997,89.8676,1.1487,2.1221,0.48
3621.8520399999993,89.8551,1.1626,2.1291,0.49
3622.22556,90.2218,1.1626,2.1372,0.5
3622.5990599999996,91.7312,1.1609,2.1395,0.51
3622.9725399999998,93.5133,1.1592,2.1372,0.5
3623.3459999999995,93.6637,1.1574,2.1368,0.5
3623.71944,93.6414,1.1556,2.1369,0.5
3624.0928599999997,94.2165,1.1539,2.1395,0.49
3624.4662599999992,94.3776,1.1521,2.1422,0.47
3624.8396399999997,93.6259,1.1504,2.142,0.45
3625.2129999999993,92.1607,1.1487,2.141,0.45
3625.58634,92.3592,1.1452,2.141,0.48
3625.9596599999995,92.935,1.1418,2.1423,0.48
3626.33296,93.8764,1.1383,2.142,0.48
3626.7062399999995,94.2485,1.1349,2.1399,0.47
3627.0795000000003,93.8493,1.1377,2.1383,0.48
3627.4527399999997,92.4538,1.1405,2.1396,0.49
3627.825959999999,90.6649,1.1433,2.1422,0.48
3628.19916,90.2574,1.1461,2.1435,0.46
3628.5723399999997,90.2856,1.1487,2.1422,0.43
3628.9455,89.3439,1.1626,2.1435,0.43
3629.3186399999995,87.6107,1.1626,2.1492,0.5026
3629.69176,89.5233,1.1767,2.1538,0.4913
3630.0648599999995,91.8754,1.1767,2.1567,0.4799
3630.4379399999993,93.154,1.191,2.1554,0.4685
3630.8109999999997,92.4018,1.1947,2.154,0.4572
3631.184039999999,92.9482,1.1985,2.154,0.44
3631.55706,95.0163,1.2023,2.154,0.45
3631.9300599999997,97.243,1.2061,2.1526,0.45
3632.30304,97.6424,1.2081,2.1495,0.45
3632.6759999999995,97.1503,1.2086,2.1499,0.45
3633.04894,97.8757,1.2239,2.1584,0.46
3633.4218599999995,99.4792,1.2249,2.1631,0.46
3633.7947599999993,100.1959,1.2308,2.1642,0.45
3634.1676399999997,98.0761,1.2367,2.1596,0.45
3634.540499999999,95.2073,1.2406,2.1562,0.46
3634.91334,94.0415,1.2403,2.1594,0.48
3635.2861599999997,94.7432,1.2401,2.1642,0.48
3635.6589599999998,96.1546,1.2399,2.1689,0.48
3636.0317399999994,95.9652,1.2447,2.1668,0.48
3636.4045,94.165,1.2539,2.1632,0.51
3636.77724,91.7967,1.2392,2.1603,0.52
3637.1499599999993,90.207,1.2472,2.1603,0.53
3637.5226599999996,89.83,1.2387,2.1616,0.53
3637.8953399999996,90.2336,1.2385,2.1569,0.51
3638.268,89.8171,1.2342,2.1486,0.51
3638.6406399999996,89.0625,1.2266,2.1439,0.5
3639.01326,89.2089,1.2191,2.1418,0.5
3639.3858599999994,90.625,1.2116,2.1453,0.5
3639.758439999999,91.7043,1.2078,2.1485,0.51
3640.131,92.9118,1.2076,2.1516,0.51
3640.5035399999992,93.75,1.2073,2.1536,0.52
3640.8760599999996,94.3024,1.2055,2.1523,0.51
3641.2485599999995,94.0414,1.1861,2.1537,0.5
3641.62104,93.3594,1.1823,2.1577,0.49
3641.9934999999996,93.9768,1.1777,2.1702,0.51
3642.36594,95.3125,1.1635,2.1766,0.51
3642.73836,94.5716,1.1492,2.1706,0.52
3643.1107599999996,92.5033,1.149,2.1606,0.51
3643.48314,91.0156,1.135,2.1493,0.49
3643.8554999999997,92.1601,1.1218,2.1487,0.46
3644.22784,93.1932,1.1232,2.1501,0.44
3644.6001599999995,92.8729,1.1247,2.1499,0.44
3644.97246,92.1875,1.1261,2.1463,0.46
3645.3447399999995,92.3498,1.1412,2.144,0.48
3645.717,92.0869,1.1434,2.1406,0.49
3646.08924,91.7935,1.1492,2.1393,0.5
3646.4614599999995,91.792,1.1549,2.1416,0.51
3646.83366,91.0095,1.1607,2.1478,0.51
3647.2058399999996,89.457,1.1624,2.1554,0.51
3647.578,86.4306,1.1626,2.1608,0.51
3647.9501399999995,85.1495,1.1626,2.1605,0.52
3648.32226,85.1486,1.1626,2.1604,0.51
3648.6943599999995,84.7574,1.1626,2.1617,0.51
3649.066439999999,84.4306,1.1626,2.163,0.49
3649.4384999999997,85.2077,1.1767,2.163,0.49
3649.8105399999995,85.9253,1.1767,2.1617,0.49
3650.1825599999997,86.3144,1.1773,2.1617,0.48
3650.5545599999996,87.5451,1.1882,2.163,0.48
3650.92654,89.3567,1.191,2.1652,0.48
3651.2984999999994,90.2117,1.191,2.1671,0.49
3651.67044,90.1492,1.191,2.167,0.5
3652.0423599999995,88.7012,1.18,2.1664,0.51
3652.4142599999996,85.9182,1.1841,2.1678,0.5
3652.7861399999997,87.0869,1.1828,2.1712,0.5
3653.1579999999994,90.8035,1.191,2.1725,0.5
3653.52984,94.2361,1.191,2.1685,0.49
3653.9016599999995,94.8795,1.1767,2.1632,0.48
3654.27346,94.4879,1.173,2.1585,0.46
3654.64524,95.8719,1.1638,2.1565,0.46
3655.0170000000003,97.6873,1.1626,2.1565,0.49
3655.38874,96.8632,1.1626,2.1552,0.51
3655.7604599999995,94.4153,1.1487,2.1538,0.51
3656.13216,91.2488,1.1452,2.1538,0.51
3656.5038399999994,88.2444,1.1379,2.1551,0.49
3656.8755,86.4145,1.1273,2.1537,0.47
3657.2471399999995,85.5157,1.1145,2.1498,0.45
3657.6187600000003,85.9042,1.1079,2.1459,0.44
3657.99036,85.2333,1.1079,2.1413,0.44
3658.3619399999993,84.3447,1.1079,2.1365,0.47
3658.7335,85.5521,1.1079,2.1353,0.5
3659.1050399999995,88.6182,1.1079,2.1365,0.52
3659.47656,89.7917,1.1231,2.1365,0.52
3659.8480599999994,88.2326,1.1312,2.1339,0.51
3660.21954,87.0647,1.1349,2.129,0.5
3660.5909999999994,89.0093,1.1349,2.1258,0.5
3660.9624400000002,90.5452,1.1349,2.1244,0.5
3661.3338599999997,90.5631,1.1335,2.1204,0.51
3661.7052599999993,88.4885,1.1254,2.1178,0.51
3662.0766399999998,86.6701,1.1213,2.1175,0.5
3662.4479999999994,87.058,1.1213,2.1138,0.49
3662.81934,87.4459,1.1139,2.1125,0.49
3663.1906599999993,87.0559,1.108,2.1138,0.5
3663.56196,86.666,1.1079,2.1207,0.53
3663.9332399999994,87.0538,1.1079,2.1243,0.56
3664.3045,87.0527,1.1079,2.1284,0.55
3664.6757399999997,87.0516,1.1079,2.1284,0.52
3665.046959999999,87.828,1.1078,2.1257,0.5
3665.4181599999997,88.8105,1.1075,2.1187,0.48
3665.7893399999994,89.7691,1.1073,2.109,0.47
3666.1605,89.1887,1.107,2.1049,0.47
3666.5316399999997,87.0497,1.1068,2.1048,0.47
3666.90276,85.2999,1.1006,2.1027,0.47
3667.27386,83.9419,1.0931,2.1048,0.48
3667.644939999999,82.7893,1.0929,2.1074,0.49
3668.0159999999996,82.0139,1.0927,2.1086,0.5
3668.3870399999996,82.212,1.0925,2.1086,0.5
3668.75806,82.7884,1.0924,2.1079,0.5
3669.1290599999993,83.1954,1.0922,2.1034,0.49
3669.50004,83.1995,1.092,2.104,0.49
3669.8709999999996,83.362,1.0918,2.1072,0.49
3670.24194,85.1457,1.0917,2.1111,0.5
3670.6128599999997,88.0926,1.0915,2.1164,0.5
3670.983759999999,90.2157,1.0913,2.1225,0.49
3671.3546399999996,88.7521,1.0911,2.1279,0.48
3671.7254999999996,84.9852,1.091,2.136,0.51
3672.09634,83.571,1.0908,2.1401,0.51
3672.4671599999992,83.5635,1.0906,2.1415,0.51
3672.83796,83.5586,1.0904,2.1442,0.51
3673.2087399999996,84.3313,1.0903,2.1468,0.51
3673.5795000000003,86.4091,1.0901,2.1481,0.52
3673.9502399999997,88.1881,1.09,2.1469,0.53
3674.320959999999,87.6124,1.09,2.1456,0.51
3674.69166,84.574,1.0901,2.149,0.5
3675.0623399999995,82.772,1.0869,2.1551,0.48
3675.433,83.315,1.0823,2.1611,0.47
3675.8036399999996,86.2538,1.0777,2.1588,0.47
3676.1742600000002,88.4202,1.0772,2.1496,0.48
3676.5448599999995,88.2124,1.0903,2.1421,0.49
3676.9154399999993,87.9247,1.0949,2.1418,0.48
3677.2859999999996,87.9393,1.1036,2.1431,0.46
3677.6565399999995,89.3269,1.117,2.1478,0.46
3678.02706,90.8494,1.1306,2.1554,0.47
3678.3975599999994,91.2055,1.1452,2.164,0.5
3678.76804,90.7827,1.167,2.1694,0.52
3679.1384999999996,88.1509,1.172,2.1651,0.53
3679.50894,86.2837,1.186,2.1601,0.53
3679.87936,86.7875,1.1859,2.161,0.51
3680.2497599999992,88.5623,1.1873,2.1627,0.5
3680.62014,89.0625,1.1984,2.164,0.5036
3680.9904999999994,86.7098,1.1997,2.1639,0.509
3681.36084,83.6923,1.1995,2.162,0.5075
3681.7311599999994,82.4219,1.1993,2.16,0.5034
3682.10146,83.5938,1.1991,2.16,0.5003
3682.4717399999995,83.5938,1.1989,2.1592,0.48
3682.842,83.2031,1.1988,2.1587,0.48
3683.21224,83.2303,1.1986,2.1587,0.48
3683.582459999999,84.6649,1.1984,2.1609,0.48
3683.95266,84.7656,1.1982,2.1613,0.47
3684.3228399999994,84.3746,1.1981,2.1599,0.46
3684.693,85.0527,1.1979,2.1576,0.47
3685.0631399999993,86.7163,1.1977,2.1535,0.48
3685.43326,86.7152,1.1975,2.1482,0.51
3685.80336,85.9333,1.1973,2.1483,0.51
3686.173439999999,85.1514,1.1972,2.1502,0.51
3686.5434999999998,85.541,1.197,2.1564,0.5
3686.9135399999996,86.4414,1.1968,2.1593,0.47
3687.28356,87.4456,1.1823,2.1608,0.46
3687.6535599999997,87.6762,1.1821,2.1594,0.46
3688.02354,86.6661,1.182,2.1566,0.46
