DEPT,GR,RT,RHO,NPHI
3529.5966,76.8654,0.9532,2.1255,0.4614
3530.01995,77.8503,0.9034,2.1251,0.4543
3530.4433,79.5662,0.852,2.1248,0.4573
3530.86665,81.7933,0.7961,2.1231,0.4559
3531.29,83.5496,0.8404,2.1251,0.4493
3531.71335,83.3638,0.8969,2.1284,0.4673
3532.1367,82.1688,0.9436,2.1321,0.4815
3532.56005,81.6287,0.9817,2.1357,0.4916
3532.9834,81.5157,1.015,2.1395,0.4806
3533.40675,81.8082,1.044,2.1429,0.4948
3533.8301,82.3123,1.0613,2.1447,0.5048
3534.25345,82.8253,1.0751,2.1436,0.5088
3534.6768,82.8036,1.0849,2.1408,0.5039
3535.10015,82.1285,1.0891,2.138,0.4931
3535.5235000000002,81.2359,1.0893,2.1369,0.4773
3535.9468500000003,80.1314,1.0868,2.1369,0.4825
3536.3702000000003,79.0591,1.0819,2.1371,0.4926
3536.7935500000003,78.2646,1.0741,2.137,0.5014
3537.2169000000004,77.762,1.0644,2.1366,0.5028
3537.6402500000004,77.8639,1.0546,2.1355,0.4964
3538.0636000000004,78.6818,1.046,2.1339,0.4876
3538.4869500000004,79.6536,1.04,2.1315,0.4812
3538.9103000000005,80.6419,1.0381,2.1291,0.473
3539.3336500000005,81.6741,1.0373,2.1273,0.4647
3539.7569999999996,82.6383,1.0368,2.1261,0.4621
3540.1803499999996,83.3504,1.0376,2.1252,0.4748
3540.6036999999997,83.698,1.0387,2.1245,0.4903
3541.0270499999997,83.6348,1.0408,2.1244,0.5053
3541.4503999999997,83.4864,1.0428,2.1244,0.5094
3541.8737499999997,83.422,1.0469,2.1244,0.5079
3542.2971,83.2793,1.0509,2.1246,0.5022
3542.72045,83.0472,1.0539,2.1252,0.4939
3543.1438,82.5196,1.0558,2.1258,0.4832
3543.56715,81.5534,1.0577,2.1274,0.468
3543.9905,80.5026,1.0589,2.1292,0.4523
3544.41385,79.748,1.0601,2.1304,0.4527
3544.8372,79.4351,1.0613,2.1312,0.4642
3545.26055,79.4283,1.0626,2.1316,0.4722
3545.6839,79.9708,1.0639,2.1316,0.4738
3546.10725,80.7035,1.0654,2.1315,0.4588
3546.5306,81.316,1.0669,2.1308,0.4495
3546.95395,81.5302,1.0683,2.1298,0.4627
3547.3773,81.5507,1.0697,2.1289,0.4866
3547.80065,81.5396,1.0712,2.1278,0.5019
3548.224,82.4529,1.0726,2.1266,0.505
3548.64735,83.8265,1.0727,2.1254,0.5043
3549.0707,84.8491,1.0724,2.1254,0.4999
3549.4940500000002,85.5758,1.0721,2.1255,0.4995
3549.9174000000003,85.9618,1.0717,2.1257,0.5071
3550.3407500000003,84.5896,1.0713,2.1259,0.4975
3550.7641000000003,83.5544,1.0709,2.126,0.4811
3551.1874500000004,82.8448,1.0705,2.1259,0.4791
3551.6108000000004,82.2253,1.0691,2.1256,0.5015
3552.0341500000004,81.9187,1.0678,2.1247,0.5051
3552.4575000000004,81.8812,1.0656,2.1229,0.4873
3552.8808500000005,81.9612,1.0635,2.1206,0.4605
3553.3042000000005,82.6204,1.0613,2.1181,0.464
3553.7275499999996,84.1353,1.0592,2.1155,0.4806
3554.1508999999996,85.9194,1.0571,2.1131,0.4926
3554.5742499999997,86.6573,1.0549,2.111,0.496
3554.9975999999997,86.902,1.0528,2.1094,0.4927
3555.4209499999997,87.0498,1.0507,2.109,0.4973
3555.8442999999997,87.905,1.0485,2.1129,0.4949
3556.26765,88.859,1.0472,2.1198,0.4993
3556.691,88.434,1.0464,2.1253,0.5077
3557.11435,87.2998,1.0458,2.1253,0.5114
3557.5377,85.3896,1.0453,2.1244,0.5355
3557.96105,84.092,1.0449,2.1231,0.5571
3558.3844,84.4366,1.0445,2.1226,0.5515
3558.80775,85.5537,1.0441,2.1248,0.5379
3559.2311,86.6865,1.0437,2.1265,0.5169
3559.65445,87.6548,1.042,2.1274,0.5103
3560.0778,88.4477,1.0412,2.1269,0.5032
3560.50115,89.0866,1.0392,2.1258,0.5051
3560.9245,89.6882,1.037,2.1239,0.5095
3561.34785,90.3294,1.0347,2.1218,0.4866
3561.7712,90.633,1.0324,2.12,0.4612
3562.19455,90.5779,1.0283,2.1192,0.4715
3562.6179,90.1268,1.0242,2.1201,0.4929
3563.04125,89.4408,1.0206,2.1236,0.5029
3563.4646000000002,88.6108,1.0174,2.1279,0.4881
3563.8879500000003,87.8104,1.0144,2.1325,0.4669
3564.3113000000003,87.0599,1.0101,2.1342,0.4488
3564.7346500000003,86.3168,1.0055,2.1338,0.4354
3565.1580000000004,85.4199,1.0029,2.1326,0.4406
3565.5813500000004,84.5368,1.0025,2.1311,0.4572
3566.0047000000004,83.5184,1.0021,2.1301,0.478
3566.4280500000004,82.5056,1.0017,2.1306,0.5039
3566.8514000000005,81.5957,1.0013,2.1355,0.5012
3567.2747500000005,80.7051,1.002,2.1392,0.4842
3567.6980999999996,80.0358,1.0047,2.1428,0.4744
3568.1214499999996,79.8772,1.0073,2.146,0.4871
3568.5447999999997,80.569,1.0095,2.1484,0.5012
3568.9681499999997,81.902,1.0127,2.1492,0.5159
3569.3914999999997,82.314,1.0153,2.1492,0.5306
3569.8148499999998,81.4266,1.018,2.1474,0.5288
3570.2382,79.8615,1.0206,2.1453,0.5227
3570.66155,78.4304,1.0223,2.1429,0.5275
3571.0849,77.9922,1.0228,2.1402,0.5206
3571.50825,78.3252,1.0228,2.1374,0.5121
3571.9316,78.8516,1.0226,2.1348,0.4869
3572.35495,78.576,1.0223,2.1328,0.4712
3572.7783,77.247,1.0202,2.1311,0.4768
3573.20165,76.386,1.0186,2.1292,0.4903
3573.625,77.1642,1.0177,2.1272,0.5028
3574.04835,78.2837,1.0172,2.1254,0.5
3574.4717,79.9816,1.0167,2.124,0.4864
3574.89505,81.8564,1.0173,2.1225,0.4672
3575.3184,83.7232,1.0183,2.1207,0.4726
3575.74175,85.0555,1.0192,2.1196,0.4909
3576.1651,84.6053,1.0205,2.1192,0.5114
3576.58845,83.7187,1.0219,2.1189,0.5402
3577.0118,83.2809,1.0218,2.1202,0.5468
3577.4351500000002,83.546,1.0215,2.1217,0.5376
3577.8585000000003,84.5269,1.0211,2.1225,0.5221
3578.2818500000003,85.9608,1.0207,2.1234,0.5087
3578.7052000000003,87.0572,1.0204,2.1241,0.4979
3579.1285500000004,80.6636,1.02,2.125,0.4861
3579.5519000000004,78.6116,1.0196,2.1293,0.4749
3579.9752500000004,77.525,1.0201,2.1329,0.4587
3580.3986000000004,79.7959,1.0206,2.1351,0.4704
3580.8219500000005,82.4427,1.0203,2.1363,0.4827
3581.2452999999996,84.8416,1.0199,2.1338,0.4924
3581.6686499999996,86.7942,1.0196,2.1298,0.4745
3582.0919999999996,87.8437,1.0192,2.1309,0.4573
3582.5153499999997,87.9064,1.0188,2.1336,0.4391
3582.9386999999997,87.1846,1.0172,2.1333,0.4469
3583.3620499999997,86.5582,1.0165,2.1326,0.4658
3583.7853999999998,87.1119,1.016,2.1287,0.4832
3584.20875,87.5998,1.0154,2.1238,0.4686
3584.6321,87.063,1.015,2.1192,0.4555
3585.05545,85.3271,1.0147,2.1157,0.4435
3585.4788,83.9289,1.0143,2.1142,0.4384
3585.90215,83.3925,1.0139,2.1158,0.4461
3586.3255,83.3345,1.0156,2.1182,0.456
3586.74885,83.358,1.0198,2.1213,0.4661
3587.1722,82.3174,1.0258,2.1235,0.4752
3587.59555,80.545,1.0317,2.1243,0.4731
3588.0189,81.2275,1.0397,2.1248,0.4603
3588.44225,83.1222,1.0478,2.1257,0.4457
3588.8656,85.641,1.0548,2.1269,0.4325
3589.28895,86.7786,1.0619,2.1282,0.4313
3589.7123,86.8059,1.0686,2.1289,0.4324
3590.13565,86.6542,1.0746,2.1296,0.4368
3590.559,86.4522,1.0796,2.1303,0.4444
3590.98235,86.475,1.0847,2.1318,0.4537
3591.4057000000003,86.8387,1.0879,2.134,0.465
3591.8290500000003,87.6884,1.0909,2.1363,0.4773
3592.2524000000003,88.5381,1.0928,2.14,0.4884
3592.6757500000003,89.0899,1.0934,2.144,0.5041
3593.0991000000004,88.4041,1.0955,2.1482,0.5271
3593.5224500000004,87.1123,1.0973,2.1521,0.5294
3593.9458000000004,85.4298,1.0991,2.1556,0.5285
3594.3691500000004,83.83,1.1008,2.1568,0.5322
3594.7925000000005,82.4049,1.1026,2.1565,0.5376
3595.2158499999996,81.5792,1.1044,2.1526,0.5419
3595.6391999999996,81.574,1.1064,2.147,0.5324
3596.0625499999996,82.4428,1.1101,2.1427,0.5187
3596.4858999999997,84.0843,1.1162,2.1403,0.5124
3596.9092499999997,85.3573,1.1227,2.1385,0.5018
3597.3325999999997,86.422,1.1291,2.1349,0.4889
3597.7559499999998,87.5121,1.1355,2.1306,0.4854
3598.1793,88.4864,1.1445,2.1257,0.4847
3598.60265,89.4829,1.1545,2.1206,0.4865
3599.026,90.3662,1.1172,2.1167,0.4922
3599.44935,89.6095,1.1073,2.1216,0.4988
3599.8727,87.9597,1.1032,2.1289,0.5058
3600.29605,86.2491,1.0982,2.1354,0.5069
3600.7194,84.4997,1.0863,2.141,0.4988
3601.14275,82.877,1.0716,2.1456,0.4914
3601.5661,81.6087,1.0575,2.1485,0.4873
3601.98945,80.6557,1.0504,2.15,0.4899
3602.4128,80.2304,1.0472,2.1509,0.495
3602.83615,82.0558,1.046,2.1518,0.5013
3603.2595,84.6898,1.0454,2.1524,0.5075
3603.68285,87.4736,1.0483,2.1521,0.5079
3604.1062,90.0083,1.0559,2.1517,0.5066
3604.52955,92.1147,1.0658,2.1502,0.5043
3604.9529,93.7036,1.0757,2.1484,0.5002
3605.3762500000003,94.5334,1.0889,2.1444,0.4948
3605.7996000000003,94.7181,1.1027,2.1355,0.5007
3606.2229500000003,94.2351,1.1167,2.1238,0.5053
3606.6463000000003,93.3456,1.13,2.1151,0.5025
3607.0696500000004,92.5179,1.1452,2.1205,0.4996
3607.4930000000004,91.855,1.1607,2.1264,0.5038
3607.9163500000004,92.0063,1.1756,2.1311,0.5071
3608.3397000000004,92.5573,1.1907,2.1348,0.5083
3608.7630500000005,93.2237,1.2069,2.1365,0.5094
3609.1863999999996,93.5224,1.2201,2.1365,0.5019
3609.6097499999996,93.0355,1.2297,2.1361,0.5011
3610.0330999999996,91.5622,1.2332,2.1363,0.5023
3610.4564499999997,89.9491,1.2347,2.1372,0.4948
3610.8797999999997,89.2923,1.2349,2.1386,0.4873
3611.3031499999997,90.1659,1.231,2.14,0.4933
3611.7264999999998,91.4544,1.2256,2.1415,0.5018
3612.14985,92.0972,1.22,2.142,0.4829
3612.5732,91.6906,1.2143,2.1432,0.4668
3612.99655,91.0532,1.21,2.1447,0.4588
3613.4199,90.3545,1.2063,2.1461,0.4615
3613.84325,89.5354,1.2016,2.1472,0.4658
3614.2666,88.4322,1.1959,2.1486,0.4669
3614.68995,86.4747,1.187,2.1512,0.462
3615.1133,84.249,1.1739,2.1564,0.4595
3615.53665,83.0347,1.1472,2.1595,0.4613
3615.96,82.4129,1.1227,2.159,0.4646
3616.38335,82.3518,1.1094,2.156,0.4688
3616.8067,82.9681,1.1077,2.1525,0.4743
3617.23005,84.529,1.1068,2.1484,0.4823
3617.6534,86.3933,1.1064,2.1446,0.493
3618.07675,88.0656,1.1072,2.1415,0.5032
3618.5001,89.0926,1.1086,2.14,0.5087
3618.9234500000002,87.8764,1.1102,2.1395,0.5034
3619.3468000000003,86.0068,1.1104,2.1393,0.4951
3619.7701500000003,84.2326,1.1115,2.1395,0.4842
3620.1935000000003,83.0833,1.1129,2.1409,0.4792
3620.6168500000003,82.7729,1.1131,2.1438,0.4882
3621.0402000000004,82.6791,1.1153,2.1476,0.4964
3621.4635500000004,82.6612,1.1182,2.1524,0.4776
3621.8869000000004,82.5365,1.1212,2.1568,0.4621
3622.3102500000005,82.294,1.1242,2.1591,0.4501
3622.7336000000005,82.2187,1.1272,2.1592,0.4553
3623.1569499999996,82.294,1.1288,2.1595,0.4686
3623.5802999999996,82.0672,1.1288,2.1607,0.4851
3624.0036499999997,81.1073,1.1286,2.1619,0.5008
3624.4269999999997,79.9832,1.1282,2.1627,0.4936
3624.8503499999997,79.2314,1.1278,2.1634,0.4792
3625.2736999999997,79.0195,1.1274,2.1641,0.4621
3625.6970499999998,80.0912,1.127,2.1628,0.4474
3626.1204,81.8267,1.1266,2.16,0.4596
3626.54375,83.5883,1.1262,2.1569,0.4771
3626.9671,84.6855,1.1257,2.1551,0.4856
3627.39045,82.7274,1.1243,2.1538,0.4863
3627.8138,80.8413,1.1213,2.1524,0.4837
3628.23715,79.1909,1.1175,2.1513,0.4834
3628.6605,77.9911,1.1144,2.1502,0.4854
3629.08385,77.9584,1.1116,2.1493,0.4879
3629.5072,78.9589,1.11,2.148,0.4852
3629.93055,79.6107,1.109,2.147,0.4847
3630.3539,80.0058,1.1073,2.1467,0.4858
3630.77725,80.0313,1.1053,2.1468,0.4888
3631.2006,80.0196,1.1033,2.148,0.4972
3631.62395,80.0074,1.101,2.1503,0.5089
3632.0473,80.9948,1.0969,2.1532,0.5013
3632.47065,82.3031,1.0926,2.154,0.4997
3632.8940000000002,82.6029,1.0868,2.1518,0.505
3633.3173500000003,81.9359,1.0794,2.1441,0.507
3633.7407000000003,80.6697,1.0729,2.1361,0.5018
3634.1640500000003,79.8336,1.0651,2.1294,0.4928
3634.5874000000003,79.5271,1.0581,2.1251,0.4817
3635.0107500000004,79.446,1.0513,2.1232,0.4868
3635.4341000000004,80.1396,1.0464,2.1221,0.5009
3635.8574500000004,81.6508,1.0439,2.1215,0.5043
3636.2808000000005,83.6419,1.0414,2.1213,0.5077
3636.7041500000005,84.7295,1.039,2.1212,0.4999
3637.1274999999996,83.328,1.0367,2.1213,0.4892
3637.5508499999996,81.8201,1.0355,2.1217,0.4873
3637.9741999999997,80.5452,1.0347,2.1222,0.4974
3638.3975499999997,79.8132,1.0341,2.1224,0.5077
3638.8208999999997,79.5133,1.0357,2.1225,0.5089
3639.2442499999997,79.5437,1.0391,2.1212,0.5063
3639.6675999999998,80.248,1.0433,2.1183,0.5082
3640.09095,80.896,1.0475,2.1144,0.5086
3640.5143,80.7292,1.0508,2.1109,0.5089
3640.93765,80.1348,1.054,2.1087,0.5093
3641.361,79.761,1.0555,2.1069,0.5091
3641.78435,79.8603,1.0555,2.106,0.5089
3642.2077,80.623,1.0552,2.1054,0.5087
3642.63105,80.5814,1.0549,2.105,0.5053
3643.0544,79.7821,1.0545,2.1043,0.4948
3643.47775,79.0585,1.0541,2.103,0.4826
3643.9011,78.6558,1.0537,2.1015,0.4653
3644.32445,79.0029,1.0534,2.1007,0.4584
3644.7478,79.5774,1.053,2.1019,0.4741
3645.17115,80.1911,1.0526,2.104,0.4947
3645.5945,80.7114,1.0522,2.1074,0.5055
3646.01785,81.0821,1.0492,2.1115,0.5209
3646.4412,81.1965,1.0455,2.1165,0.5514
3646.8645500000002,81.1189,1.0428,2.1228,0.5771
3647.2879000000003,80.8019,1.0404,2.13,0.5792
3647.7112500000003,80.2487,1.0382,2.1372,0.5612
3648.1346000000003,79.5887,1.0359,2.1453,0.5399
3648.5579500000003,78.8406,1.0327,2.1382,0.5218
3648.9813000000004,78.2817,1.029,2.1269,0.5122
3649.4046500000004,78.2597,1.0252,2.1176,0.5236
3649.8280000000004,78.4665,1.0214,2.1125,0.52
3650.2513500000005,78.7399,1.0185,2.1125,0.5115
3650.6747000000005,78.8584,1.0157,2.118,0.5022
3651.0980499999996,78.522,1.0151,2.1254,0.5061
3651.5213999999996,77.5431,1.0132,2.1325,0.508
3651.9447499999997,77.2289,1.0112,2.1383,0.5036
3652.3680999999997,77.9925,1.0104,2.1418,0.4948
3652.7914499999997,79.2808,1.0099,2.1437,0.4853
3653.2147999999997,80.3665,1.0095,2.1443,0.4776
3653.6381499999998,80.0398,1.0091,2.1449,0.4709
3654.0615,79.0737,1.0087,2.1443,0.4753
3654.48485,78.2479,1.0083,2.1404,0.4797
3654.9082,77.7099,1.008,2.1342,0.4785
3655.33155,77.5627,1.0076,2.1284,0.474
3655.7549,77.7949,1.0095,2.128,0.4697
3656.17825,78.2928,1.0121,2.1311,0.4767
3656.6016,78.974,1.015,2.1352,0.4958
3657.02495,79.3256,1.0171,2.1398,0.5022
3657.4483,78.4851,1.0178,2.1446,0.5027
3657.87165,77.1474,1.018,2.1487,0.4961
3658.295,75.9537,1.0178,2.1507,0.4888
3658.71835,75.3769,1.0186,2.1485,0.4818
3659.1417,75.748,1.0199,2.1389,0.4931
3659.56505,77.3795,1.0213,2.1304,0.503
3659.9884,79.9115,1.0216,2.1268,0.5069
3660.41175,81.5034,1.0214,2.1277,0.5055
3660.8351000000002,82.5834,1.0211,2.1326,0.5033
3661.2584500000003,83.9939,1.0208,2.1376,0.5045
3661.6818000000003,86.0744,1.0204,2.141,0.4999
3662.1051500000003,88.5638,1.0201,2.1436,0.4925
3662.5285000000003,88.7757,1.0212,2.1445,0.4823
3662.9518500000004,87.2182,1.0237,2.1439,0.4705
3663.3752000000004,85.8967,1.0275,2.1405,0.4601
3663.7985500000004,85.2961,1.0317,2.135,0.458
3664.2219000000005,85.4939,1.0363,2.1286,0.4711
3664.6452500000005,85.9433,1.0422,2.1258,0.4847
3665.0685999999996,86.2123,1.0502,2.1264,0.4779
3665.4919499999996,85.9394,1.0587,2.1286,0.4696
3665.9152999999997,85.0175,1.067,2.1308,0.4628
3666.3386499999997,83.8135,1.0687,2.1343,0.467
3666.7619999999997,82.738,1.071,2.1382,0.4753
3667.1853499999997,81.8824,1.1182,2.1424,0.4832
3667.6086999999998,81.1772,1.0791,2.1467,0.4905
3668.03205,80.4085,1.054,2.1491,0.4984
3668.4554,79.7407,1.0406,2.149,0.5082
3668.87875,79.3528,1.031,2.1466,0.5021
3669.3021,79.1597,1.0215,2.1491,0.4872
3669.72545,79.2586,1.0132,2.1537,0.4708
3670.1488,79.6529,1.005,2.1578,0.4557
3670.57215,80.7348,0.9968,2.1604,0.4454
3670.9955,81.9866,0.9957,2.1586,0.4549
3671.41885,82.541,0.9953,2.1527,0.4745
3671.8422,82.5053,0.9961,2.1477,0.4958
3672.26555,82.3458,0.9961,2.1449,0.5068
3672.6889,82.4444,0.9959,2.1442,0.4959
3673.11225,82.9311,0.9956,2.1445,0.497
3673.5356,83.4766,0.997,2.1458,0.506
3673.95895,83.1606,0.9988,2.1474,0.5041
3674.3823,82.5749,1.0006,2.1488,0.494
3674.8056500000002,83.0223,1.0023,2.1502,0.4912
3675.2290000000003,84.8846,1.0041,2.152,0.4956
3675.6523500000003,86.6556,1.0058,2.1538,0.4916
3676.0757000000003,87.674,1.0094,2.1557,0.4772
3676.4990500000004,86.6029,1.0143,2.1571,0.465
3676.9224000000004,83.1389,1.0188,2.1583,0.4552
3677.3457500000004,79.5418,1.0244,2.159,0.4479
3677.7691000000004,78.292,1.0305,2.1593,0.4647
3678.1924500000005,79.8178,1.0371,2.1595,0.478
3678.6158000000005,82.026,1.0407,2.1595,0.4745
3679.0391499999996,83.2322,1.042,2.1589,0.4695
3679.4624999999996,83.0483,1.0437,2.1578,0.4697
3679.8858499999997,82.2643,1.0454,2.155,0.4796
3680.3091999999997,81.2055,1.0545,2.1522,0.473
3680.7325499999997,80.1876,1.0556,2.1504,0.4588
3681.1558999999997,79.2791,1.0557,2.1503,0.4422
3681.57925,78.4133,1.0554,2.1521,0.4279
3682.0026,77.742,1.0568,2.1551,0.4393
3682.42595,77.5346,1.0581,2.1584,0.4601
3682.8493,78.1539,1.058,2.1589,0.4802
3683.27265,79.7226,1.0524,2.1577,0.474
3683.696,81.6946,1.0269,2.1577,0.4601
3684.11935,83.861,0.9925,2.1588,0.446
3684.5427,84.9526,0.9459,2.1611,0.4305
3684.96605,83.3926,0.8962,2.1636,0.4185
3685.3894,82.0531,0.8598,2.1661,0.4215
3685.81275,81.9513,0.8414,2.1686,0.4422
3686.2361,82.9384,0.8471,2.1706,0.4689
3686.65945,84.3866,0.8775,2.172,0.4955
3687.0828,84.6419,0.9074,2.1719,0.5063
3687.50615,82.279,0.9365,2.1704,0.5019
3687.9295,80.251,0.9627,2.1657,0.4923
3688.35285,78.7818,0.9858,2.1577,0.4939
3688.7762000000002,78.4339,0.9955,2.153,0.5024
3689.1995500000003,78.0853,0.9993,2.1502,0.5003
3689.6229000000003,77.3744,0.9992,2.1498,0.4935
3690.0462500000003,77.0499,1.0005,2.1502,0.4844
3690.4696000000004,77.8767,1.0024,2.1519,0.4763
3690.8929500000004,78.069,1.0043,2.154,0.4691
3691.3163000000004,77.5576,1.0062,2.1567,0.4826
3691.7396500000004,78.1006,1.0078,2.1592,0.5056
3692.1630000000005,79.6303,1.0094,2.1605,0.504
3692.5863500000005,80.7336,1.0095,2.1609,0.5008
3693.0096999999996,80.8708,1.0092,2.1612,0.4952
3693.4330499999996,80.0823,1.0088,2.1611,0.5051
3693.8563999999997,79.8162,1.0084,2.1603,0.507
3694.2797499999997,80.2113,1.008,2.1584,0.4992
3694.7030999999997,80.9986,1.0077,2.1562,0.4883
3695.1264499999997,81.7867,1.0073,2.1539,0.473
3695.5498,82.0843,1.0069,2.1526,0.4553
3695.97315,82.0464,1.0065,2.152,0.4595
3696.3965,81.1532,1.0062,2.1535,0.4735
3696.81985,80.1064,1.0058,2.1551,0.4877
3697.2432,79.4782,1.0054,2.1566,0.4954
3697.66655,78.6663,1.0067,2.158,0.4985
3698.0899,77.8437,1.008,2.1592,0.4981
3698.51325,77.5997,1.0093,2.16,0.4963
3698.9366,77.8755,1.012,2.1609,0.4935
3699.35995,78.8988,1.0165,2.1609,0.4906
3699.7833,79.7388,1.0211,2.1608,0.4883
3700.20665,80.2556,1.0244,2.1607,0.488
3700.63,80.3716,1.0274,2.1605,0.4886
3701.05335,79.5853,1.0313,2.1601,0.4882
3701.4767,78.5493,1.0351,2.1596,0.4877
3701.90005,77.6479,1.0364,2.1587,0.488
3702.3234,76.7626,1.039,2.1581,0.489
3702.7467500000002,76.0966,1.0429,2.1583,0.4907
3703.1701000000003,75.6571,1.0461,2.1591,0.4928
3703.5934500000003,75.5083,1.049,2.1606,0.4955
3704.0168000000003,75.4599,1.052,2.1624,0.4981
3704.4401500000004,75.4315,1.055,2.1643,0.4894
3704.8635000000004,75.5592,1.0566,2.1665,0.4765
3705.2868500000004,75.7398,1.0581,2.1687,0.4638
3705.7102000000004,75.8914,1.0596,2.1707,0.4931
3706.1335500000005,76.1631,1.0626,2.1723,0.4981
3706.5569000000005,77.0602,1.0659,2.1737,0.503
3706.9802499999996,78.4233,1.0657,2.1744,0.5016
3707.4035999999996,79.8997,1.0656,2.1745,0.4891
3707.8269499999997,81.179,1.0655,2.1742,0.4747
3708.2502999999997,81.98,1.0654,2.1734,0.4636
3708.6736499999997,82.2807,1.065,2.1721,0.4598
3709.0969999999998,82.3525,1.0646,2.1707,0.4645
3709.52035,82.3104,1.0642,2.1683,0.4572
3709.9437,81.9705,1.0626,2.1651,0.4517
3710.36705,81.432,1.0602,2.1616,0.4588
3710.7904,80.6507,1.0592,2.1589,0.4673
3711.21375,79.8011,1.0588,2.1584,0.4755
3711.6371,78.9884,1.0584,2.1579,0.4807
3712.06045,78.4104,1.058,2.1595,0.4864
3712.4838,77.983,1.0603,2.1615,0.492
3712.90715,77.9182,1.0635,2.1636,0.4967
3713.3305,78.768,1.067,2.1649,0.4881
3713.75385,80.2431,1.0706,2.1659,0.4812
3714.1772,81.8582,1.0728,2.166,0.4772
3714.60055,83.0999,1.073,2.1663,0.4777
3715.0239,83.1441,1.0727,2.1682,0.4755
3715.44725,80.5909,1.0697,2.1698,0.4685
