DEPT,GR,RT,RHO,NPHI
0.0395,,,,
0.5395,,,,
1.0395,16.7555,,,
1.5395,20.3114,,,
2.0395,25.8278,,,
2.5395,30.6772,,,
3.0395,34.9576,,,
3.5395,34.8264,,,
4.0395,29.9263,,,
4.5395,20.7804,,,
5.0395,14.7773,,,
5.5395,12.9665,,,
6.0395,12.9676,,,
6.5395,12.3857,,,
7.0395,11.0113,,,
7.5395,10.2192,,,
8.0395,10.2199,,,
8.5395,10.6825,,,
9.0395,11.9336,,,
9.5395,14.7643,,,
10.0395,16.9917,,,
10.5395,18.481,,,
11.0395,19.2688,,,
11.5395,19.5501,,,
12.0395,19.1138,,,
12.5395,18.4864,,,
13.0395,18.2879,,,
13.5395,18.8719,,,
14.0395,20.8317,,,
14.5395,23.1946,,,
15.0395,24.3954,,,
15.5395,23.2669,,,
16.0395,21.5255,,,
16.5395,19.7845,,,
17.0395,19.2859,,,
17.5395,19.2873,,,
18.0395,19.2887,,,
18.5395,18.6852,,,
19.0395,17.7168,,,
19.5395,15.8368,,,
20.0395,15.3568,,,
20.5395,15.7518,,,
21.0395,17.8754,,,
21.5395,18.9051,,,
22.0395,18.5127,,,
22.5395,18.9081,,,
23.0395,20.2696,,,
23.5395,21.275,,,
24.0395,20.4886,,,
24.5395,19.0335,,,
25.0395,18.5215,,,
25.5395,17.6589,,,
26.0395,15.7922,,,
26.5395,14.0885,,,
27.0395,14.1911,,,
27.5395,15.4558,,,
28.0395,18.9087,,,
28.5395,22.3748,,,
29.0395,23.857,,,
29.5395,24.0555,,,
30.0395,23.5394,,,
30.5395,21.372,,,
31.0395,18.5069,,,
31.5395,16.593,,,
32.0395,16.6258,,,
32.5395,17.3276,,,
33.0395,18.3615,,,
33.5395,19.395,,,
34.0395,19.3824,,,
34.5395,19.1491,,,
35.0395,18.7878,,,
35.5395,18.8197,,,
36.0395,18.8428,,,
36.5395,18.8538,,,
37.0395,18.2458,,,
37.5395,17.256,,,
38.0395,16.6333,,,
38.5395,17.6946,,,
39.0395,18.7717,,,
39.5395,19.3855,,,
40.0395,19.6023,,,
40.5395,21.3891,,,
41.0395,22.7798,,,
41.5395,22.4494,,,
42.0395,20.5534,,,
42.5395,19.1862,,,
43.0395,18.9199,,,
